url,all_info,Business Category,Booth Number,Brand,Website,Company Profile,Youtube
https://www.secutech.com/26/en/exdetail.aspx?eid=2699,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t131', 'Brand\t', 'Self-owned：PREFCO (Taiwan)', 'Other Represented：Apogee (America)', '', 'Website\thttp://www.prefco-hvac.com', 'Company Profile\tPrefco-JohnsonTech Air Control Inc. has established nearly 30 years, a well-known leader in the manufacturer of air control equipment, fire/smoke combination dampers, and variety equipment for H.V.A.C system throughout the international market, also compliant UL & BS standards for safety, as well as international standards.', 'We always commit to the service-orientation, fully effort on the prevention disaster issues and also innovation for air conditioning and ventilation solution.', 'Youtube\t']",Active/Passive Fire Safety,131,Self-owned：PREFCO (Taiwan),http://www.prefco-hvac.com,"Prefco-JohnsonTech Air Control Inc. has established nearly 30 years, a well-known leader in the manufacturer of air control equipment, fire/smoke combination dampers, and variety equipment for H.V.A.C system throughout the international market, also compliant UL & BS standards for safety, as well as international standards.",
https://www.secutech.com/26/en/exdetail.aspx?eid=2053,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t344', 'Brand\t', 'Other Represented：NOAQ瑞典智慧防洪設備 (Europe)', 'Other Represented：Dam Easy愛爾蘭防洪系統 (Europe)', 'Other Represented：FlowStop充氣式輕量防洪閘門 (Europe)', '', 'Website\thttp://www.floodfree.com.tw', 'Company Profile\tIn response to abnormal weather, increased heavy rainfall, and sudden surges in precipitation, which have led to flooding in some areas due to insufficient drainage, PRO YANG ENTERPRISE CO., LTD. exclusively distributes a variety of high-quality and highly practical smart flood control equipment: Swedish NOAQ Swedish Flood protection system, Irish Dam Easy flood barriers, and French Flow Stop flood barrier. All of these products feature rapid deployment, ease of operation, and reusability.', '', 'Youtube\t']",Disaster Prevention and Rescue,344,Other Represented：NOAQ瑞典智慧防洪設備 (Europe),http://www.floodfree.com.tw,"In response to abnormal weather, increased heavy rainfall, and sudden surges in precipitation, which have led to flooding in some areas due to insufficient drainage, PRO YANG ENTERPRISE CO., LTD. exclusively distributes a variety of high-quality and highly practical smart flood control equipment: Swedish NOAQ Swedish Flood protection system, Irish Dam Easy flood barriers, and French Flow Stop flood barrier. All of these products feature rapid deployment, ease of operation, and reusability.",
https://www.secutech.com/26/en/exdetail.aspx?eid=5205,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1123', 'Brand\t', 'Website\thttp://www.qgas.com.tw', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,1123,,http://www.qgas.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=2815,"['Business Category\tPhysical Security: Surveillance, Access Control, Alarm, Intercom', 'Booth Number\t411', 'Brand\t', 'Self-owned：QCTEK (Taiwan)', 'Other Represented：Aver圓展視訊系統 (Taiwan)', 'Other Represented：Edgecore (Taiwan)', '', 'Website\thttp://www.qctek.com.tw', 'Company Profile\tFounded in 2008, QCTEK specializes in high-end video surveillance solutions with a focus on software technology. Under the QCTEK brand, we design and manufacture IP cameras, NVRs, storage servers, and video management software (VMS/CMS), offering customized services for project needs. QCTEK also represents selected video conferencing and enterprise networking products, delivering flexible and manageable solutions.', 'Youtube\t']","Physical Security: Surveillance, Access Control, Alarm, Intercom",411,Self-owned：QCTEK (Taiwan),http://www.qctek.com.tw,"Founded in 2008, QCTEK specializes in high-end video surveillance solutions with a focus on software technology. Under the QCTEK brand, we design and manufacture IP cameras, NVRs, storage servers, and video management software (VMS/CMS), offering customized services for project needs. QCTEK also represents selected video conferencing and enterprise networking products, delivering flexible and manageable solutions.",
https://www.secutech.com/26/en/exdetail.aspx?eid=5255,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t1018', 'Brand\t', 'Website\thttp://qianyu.com.tw', 'Company Profile\t', 'Youtube\t']",Active/Passive Fire Safety,1018,,http://qianyu.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=5222,"['Business Category\tSmart Building/Homes', 'Booth Number\t831', 'Brand\t', 'Website\thttp://www.qingge.com.tw', 'Company Profile\t', 'Youtube\t']",Smart Building/Homes,831,,http://www.qingge.com.tw,,
https://www.secutech.com/26/en/exdetail.aspx?eid=3089,"['Business Category\tAI/IoT/Networking/Software & Platform', 'Booth Number\tK4+K3', 'Brand\t', 'Self-owned：iSeek (Taiwan)', '', 'Website\thttp://https://iseek.intemotech.com/', ""Company Profile\tRAI Technology focuses on AI research and application, striving to meet the AI technology needs of various industries and assist in promoting industrial intelligent transformation. Its flagship product, the iSeek AI subscription platform, offers image recognition services encompassing smart industrial safety and smart security. The platform's customized software and hardware integration has been successfully applied in smart cities, retail, manufacturing, and public safety sectors."", 'Youtube\thttps://www.youtube.com/@rai-intemotech', '']",AI/IoT/Networking/Software & Platform,K4+K3,Self-owned：iSeek (Taiwan),http://https://iseek.intemotech.com/,"RAI Technology focuses on AI research and application, striving to meet the AI technology needs of various industries and assist in promoting industrial intelligent transformation. Its flagship product, the iSeek AI subscription platform, offers image recognition services encompassing smart industrial safety and smart security. The platform's customized software and hardware integration has been successfully applied in smart cities, retail, manufacturing, and public safety sectors.",https://www.youtube.com/@rai-intemotech
https://www.secutech.com/26/en/exdetail.aspx?eid=1361,"['Business Category\tActive/Passive Fire Safety', 'Booth Number\t437', 'Brand\t', 'Self-owned：Red Bridge (Taiwan)', '', 'Website\thttp://www.red-bridge.com.tw', 'Company Profile\tRed Bridge Industrial Co., Ltd., founded in 1997, specializes in AI-based digital fire protection equipment and high-quality product innovation. The company has established a big-data fire safety cloud platform and developed hundreds of certified products. With dozens of patents, Red Bridge demonstrates strong R&D capability and stands out in the fire protection industry.', 'Youtube\t']",Active/Passive Fire Safety,437,Self-owned：Red Bridge (Taiwan),http://www.red-bridge.com.tw,"Red Bridge Industrial Co., Ltd., founded in 1997, specializes in AI-based digital fire protection equipment and high-quality product innovation. The company has established a big-data fire safety cloud platform and developed hundreds of certified products. With dozens of patents, Red Bridge demonstrates strong R&D capability and stands out in the fire protection industry.",
https://www.secutech.com/26/en/exdetail.aspx?eid=3194,"['Business Category\tDisaster Prevention and Rescue', 'Booth Number\t744', 'Brand\t', 'Self-owned：ResQ (Taiwan)', 'Other Represented：Hi-lift (America)', 'Other Represented：Ziamatic (America)', 'Other Represented：Tanktech (Korea)', 'Other Represented：TSK (Korea)', 'Other Represented：Hancom (Korea)', 'Other Represented：Guard K (Korea)', 'Other Represented：SAVA (Europe)', 'Other Represented：Rescate Jota (Europe)', 'Other Represented：SAR (Europe)', 'Other Represented：Packexe (Europe)', '', 'Website\thttp://www.hsingcc.com.tw', ""Company Profile\tEstablished in Tainan City in 2009, the company's main business is the sales, training, and after-sales service of rescue equipment. It primarily acts as an agent for rescue equipment imported from Europe and America, selling it to users in Taiwan and providing training services."", '', 'Company Motto: The injured are saved because we are trained.', 'Youtube\thttps://www.hsingcc.com.tw/', '']",Disaster Prevention and Rescue,744,Self-owned：ResQ (Taiwan),http://www.hsingcc.com.tw,"Established in Tainan City in 2009, the company's main business is the sales, training, and after-sales service of rescue equipment. It primarily acts as an agent for rescue equipment imported from Europe and America, selling it to users in Taiwan and providing training services.",https://www.hsingcc.com.tw/
https://www.secutech.com/26/en/exdetail.aspx?eid=5201,"['Business Category\tSmart Building/Homes', 'Booth Number\t911', 'Brand\t', 'Self-owned：REXLiTE Ai (Taiwan)', '', 'Website\thttp://www.rexlite.ai', 'Company Profile\tREXLiTE.Ai: Advancing Sustainable Smart Living through AI Innovation', '', 'REXLite.Ai bridges environmental stewardship with cutting-edge AI. Our flagship brand, MAX’Is, integrates KNX and Matter standards for seamless interoperability across lighting, access, and energy management. As a premier MIT leader, we provide scalable ""Managed Smart Building Systems""—from residential units to community clouds—to deliver a stable, secure, and sustainable digital ecosystem.', 'Youtube\thttps://www.youtube.com/@rexlite3709/videos', '']",Smart Building/Homes,911,Self-owned：REXLiTE Ai (Taiwan),http://www.rexlite.ai,REXLiTE.Ai: Advancing Sustainable Smart Living through AI Innovation,https://www.youtube.com/@rexlite3709/videos
