"logobox href","logobox src","company","tag","text-break","p1","label 3","separate","linka","linka href"
"https://online.sialchina.cn/en/exhibitorlistsz/17718","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","DALIAN TIANZHOU WINE INDUSTRY CO.,LTD.","Ready to export","3D089","CHINA","","","48","https://visitor.sialchina.com/matching?company=DALIAN%20TIANZHOU%20WINE%20INDUSTRY%20CO.%2CLTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17648","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","chengwuxianfulilongdongshengshipin","","4E036","CHINA","","","48","https://visitor.sialchina.com/matching?company=chengwuxianfulilongdongshengshipin"
"https://online.sialchina.cn/en/exhibitorlistsz/17432","https://imgs.sialchina.cn/exhibitor/image/20260806/de044a6f5e67a4ad1bdd56832c1d22096a74570057691.jpg","FUZHOU UMAMI IMP.& EXP.CO.,LTD.","","1A003","CHINA","Brand Name:","Estanpasta","46","https://visitor.sialchina.com/matching?company=FUZHOU%20UMAMI%20IMP.%26%20EXP.CO.%2CLTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17812","https://imgs.sialchina.cn/exhibitor/image/20260807/34c017ffd9280a188627c5f7326b78676a754ad875640.png","Chongqing Mayonggang Food Co., Ltd.","Ready to export","3D010","CHINA","","","45","https://visitor.sialchina.com/matching?company=Chongqing%20Mayonggang%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17072","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","TIANJIN LITTLE DONKEY CO., LTD","","1G058","CHINA","","","45","https://visitor.sialchina.com/matching?company=TIANJIN%20LITTLE%20DONKEY%20CO.%2C%20LTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17360","https://imgs.sialchina.cn/exhibitor/image/20260811/f7334cd6b00f4a7cec129d18556e5f356a7ab51d16ffe.png","Dalian Weiyu International Trade Co., Ltd","Ready to export","1B089","CHINA","","","44","https://visitor.sialchina.com/matching?company=Dalian%20Weiyu%20International%20Trade%20Co.%2C%20Ltd"
"https://online.sialchina.cn/en/exhibitorlistsz/17080","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","GUANGZHOU GLORY LEE INTERNATINAL TRADING CO LTD","Ready to export","1G046","CHINA","Brand Name:","Ferrero、Milka、Lotus Biscoff、Fujiya、Leecious","44","https://visitor.sialchina.com/matching?company=GUANGZHOU%20GLORY%20LEE%20INTERNATINAL%20TRADING%20CO%20LTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17888","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","GUANGDONG LVYE FOOD CO.,LTD.","Ready to export","1D017","CHINA","Brand Name:","BOLECHANG","43","https://visitor.sialchina.com/matching?company=GUANGDONG%20LVYE%20FOOD%20CO.%2CLTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17852","https://imgs.sialchina.cn/exhibitor/image/20260811/186a5a879232338de5da38225e1a37bb6a7ac2675f920.png","Guangdong Lihai Food Technology Co., Ltd.","Ready to export","2C006","CHINA","","","43","https://visitor.sialchina.com/matching?company=Guangdong%20Lihai%20Food%20Technology%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17808","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Chongqing Yin'an Agricultural and Sideline Products Processing","","3E011","CHINA","","","43","https://visitor.sialchina.com/matching?company=Chongqing%20Yin%27an%20Agricultural%20and%20Sideline%20Products%20Processing"
"https://online.sialchina.cn/en/exhibitorlistsz/17731","https://imgs.sialchina.cn/exhibitor/image/20260806/33843d6b7ee1ae82ff2ccbc6b0b4bea76a744ba65fdd1.jpg","Shanmei Shaoguan Agricultural Development Co., Ltd.","","4A014","CHINA","","","43","https://visitor.sialchina.com/matching?company=Shanmei%20Shaoguan%20Agricultural%20Development%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17791","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","RongTaiShiPin","","3B059","CHINA","Brand Name:","HuangSuiSui","42","https://visitor.sialchina.com/matching?company=RongTaiShiPin"
"https://online.sialchina.cn/en/exhibitorlistsz/17722","https://imgs.sialchina.cn/exhibitor/image/20260813/3b5f435fb17c8b56fa14b4d15591ae4d6a7d3b63844df.jpg","GUANGZHOU CITY RED BRIDGE IMP. & EXP. CO., LTD.","Ready to export","3A074","CHINA","Brand Name:","RED BRIDGE","42","https://visitor.sialchina.com/matching?company=GUANGZHOU%20CITY%20RED%20BRIDGE%20IMP.%20%26%20EXP.%20CO.%2C%20LTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17686","https://imgs.sialchina.cn/exhibitor/image/20260806/3cacccc95f23fe39670d72288ef21c486a744aca4550d.jpg","guangzhou hoomsoon tea co.,ltd.","","4F023","CHINA","","","42","https://visitor.sialchina.com/matching?company=guangzhou%20hoomsoon%20tea%20co.%2Cltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17880","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Ningxia Quantong Goji Supply Chain Management Co., Ltd.","Ready to export","3D027","CHINA","Brand Name:","Ningxia Quantong Goji‑Berry Supply Chain Management Co., Ltd.","41","https://visitor.sialchina.com/matching?company=Ningxia%20Quantong%20Goji%20Supply%20Chain%20Management%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17708","https://imgs.sialchina.cn/exhibitor/image/20260805/16f92c5ad20258eaa4883000d64873f46a72d154e2017.png","SHANTOU FENGLE FOODS CO., LTD.","","2F075","CHINA","","","41","https://visitor.sialchina.com/matching?company=SHANTOU%20FENGLE%20FOODS%20CO.%2C%20LTD."
"https://online.sialchina.cn/en/exhibitorlistsz/14355","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","橙桔柠（上海）健康科技有限公司","","2G026","","","","41","https://visitor.sialchina.com/matching?company="
"https://online.sialchina.cn/en/exhibitorlistsz/17866","https://imgs.sialchina.cn/exhibitor/image/20260819/5b38ffda4a19d696d8058e62995d746c6a851af602e18.png","ALTAY LIVESTOCK DEVELOPMENT CO., LTD.","","4D029","CHINA","Brand Name:","Altai Sheep","40","https://visitor.sialchina.com/matching?company=ALTAY%20LIVESTOCK%20DEVELOPMENT%20CO.%2C%20LTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17792","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","JILIN XIANGYU FOOD CO., LTD","","3E040","CHINA","Brand Name:","BangShifu","40","https://visitor.sialchina.com/matching?company=JILIN%20XIANGYU%20FOOD%20CO.%2C%20LTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17756","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Zhaoqing Xinlianxin Food Co., Ltd.","Ready to export","3A033","CHINA","","","40","https://visitor.sialchina.com/matching?company=Zhaoqing%20Xinlianxin%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17728","https://imgs.sialchina.cn/exhibitor/image/20260805/e8ab08904956801e6d94a8d97498575b6a72ffa53e55c.png","Guangdong Shinyee Marine Biology Engineering Corp.","Ready to export","4A008","CHINA","","","40","https://visitor.sialchina.com/matching?company=Guangdong%20Shinyee%20Marine%20Biology%20Engineering%20Corp."
"https://online.sialchina.cn/en/exhibitorlistsz/14920","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","ELECTRO EXPORTS(HK)","","1G026","HONG KONG SAR, CHINA","","","40","https://visitor.sialchina.com/matching?company=ELECTRO%20EXPORTS(HK)"
"https://online.sialchina.cn/en/exhibitorlistsz/17902","https://imgs.sialchina.cn/exhibitor/image/20260817/9d4fc20a2279bfe034e635b09d3ef2416a82704196204.png","Yongji Daxiang Agriculture & Animal Husbandry Co., Ltd.","","4C029","CHINA","","","39","https://visitor.sialchina.com/matching?company=Yongji%20Daxiang%20Agriculture%20%26%20Animal%20Husbandry%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17886","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","SHANGHAI YIFEI MACHINERY CO.,LTD.","Ready to export","4E093","CHINA","Brand Name:","YIFEI","39","https://visitor.sialchina.com/matching?company=SHANGHAI%20YIFEI%20MACHINERY%20CO.%2CLTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17827","https://imgs.sialchina.cn/exhibitor/image/20260812/47edd002ec3c724780c798901d1969cb6a7c40b02227a.jpg","SHISHI MIYA FOOD TECHNOLOGY CO.,LTD.","Ready to export","3C086","CHINA","Brand Name:","OCOCO","39","https://visitor.sialchina.com/matching?company=SHISHI%20MIYA%20FOOD%20TECHNOLOGY%20CO.%2CLTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17805","https://imgs.sialchina.cn/exhibitor/image/20260807/7270169c9fbb9fd07d013d40a4ecb3526a758c31d0400.jpg","Chongqing Liuyihe Agricultural Development Co., Ltd.","Ready to export","3F009","CHINA","","","39","https://visitor.sialchina.com/matching?company=Chongqing%20Liuyihe%20Agricultural%20Development%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17734","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Guangdong Bawanghua Food Co.,Ltd","Ready to export","4B027","CHINA","","","39","https://visitor.sialchina.com/matching?company=Guangdong%20Bawanghua%20Food%20Co.%2CLtd"
"https://online.sialchina.cn/en/exhibitorlistsz/17720","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Shandong Asajiao Food Co., Ltd.","","3A071","CHINA","","","39","https://visitor.sialchina.com/matching?company=Shandong%20Asajiao%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17896","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Donglaoban","","2G017","CHINA","Brand Name:","Donglaoban","38","https://visitor.sialchina.com/matching?company=Donglaoban"
"https://online.sialchina.cn/en/exhibitorlistsz/17867","https://imgs.sialchina.cn/exhibitor/image/20260812/7ddea1c49c6ef2420649614f036d732b6a7c379d24422.png","ALTAY GAUBAU TEA CO.,LTD","Ready to export","4D029","CHINA","","","38","https://visitor.sialchina.com/matching?company=ALTAY%20GAUBAU%20TEA%20CO.%2CLTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17826","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","XIAMEN FUCHUN FOODS CO.,LTD.","","3C088","CHINA","","","38","https://visitor.sialchina.com/matching?company=XIAMEN%20FUCHUN%20FOODS%20CO.%2CLTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17647","https://imgs.sialchina.cn/exhibitor/image/20260819/293fc4b7ab85707c7e5b63793be62bbd6a8535587b4fb.jpg","CANGZHOU JIANGLONG PLASTIC INDUSTRY CO., LTD.","","4E038","CHINA","","","38","https://visitor.sialchina.com/matching?company=CANGZHOU%20JIANGLONG%20PLASTIC%20INDUSTRY%20CO.%2C%20LTD."
"https://online.sialchina.cn/en/exhibitorlistsz/14486","https://imgs.sialchina.cn/exhibitor/image/20260812/8c10a964ef5479cd7ebf3352b032356e6a7c22bd1a5f8.jpg","DANGSHAN XINGZHENG FOOD CO.,LTD.","","1D095","CHINA","","","38","https://visitor.sialchina.com/matching?company=DANGSHAN%20XINGZHENG%20FOOD%20CO.%2CLTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17822","https://imgs.sialchina.cn/exhibitor/image/20260807/2007a361f787907a33327f167aae83246a7551ad09cf1.jpg","Bayannaoer Rong Da Co., Ltd","Ready to export","4D102","CHINA","Brand Name:","Rong Da","37","https://visitor.sialchina.com/matching?company=Bayannaoer%20Rong%20Da%20Co.%2C%20Ltd"
"https://online.sialchina.cn/en/exhibitorlistsz/17806","https://imgs.sialchina.cn/exhibitor/image/20260812/19ad727f73270917949e7dd818963b976a7c0ad1071b8.PNG","Chongqing Xiangliao Brand Management Co., Ltd.","Ready to export","3E005","CHINA","Brand Name:","Xiangliao","37","https://visitor.sialchina.com/matching?company=Chongqing%20Xiangliao%20Brand%20Management%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17794","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Jilin Rong'ang Agricultural Co., Ltd.","","3C073","CHINA","","","36","https://visitor.sialchina.com/matching?company=Jilin%20Rong%27ang%20Agricultural%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17758","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Fujian yuantai tea Co,Ltd","Ready to export","4F042","CHINA","Brand Name:","yuantai","36","https://visitor.sialchina.com/matching?company=Fujian%20yuantai%20tea%20Co%2CLtd"
"https://online.sialchina.cn/en/exhibitorlistsz/17664","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","清远市外贸企业行业协会（清远市优质农特产品基地）","","3B027","CHINA","","","36","https://visitor.sialchina.com/matching?company="
"https://online.sialchina.cn/en/exhibitorlistsz/17889","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Yunnan Congrong  Wild Mushroom Factory","","2A015","CHINA","","","35","https://visitor.sialchina.com/matching?company=Yunnan%20Congrong%20%20Wild%20Mushroom%20Factory%20"
"https://online.sialchina.cn/en/exhibitorlistsz/17865","https://imgs.sialchina.cn/exhibitor/image/20260812/e258df5a9cc62beb1d9cf6aab56662e46a7c1ad8e6992.jpg","Xinjiang Autumn Harvest Trading Co., Ltd.","Ready to export","4D029","CHINA","Brand Name:","Jiangse","35","https://visitor.sialchina.com/matching?company=Xinjiang%20Autumn%20Harvest%20Trading%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17814","https://imgs.sialchina.cn/exhibitor/image/20260811/a50b0769e994eb4d46a94949e70805e16a7abdad6557d.jpg","Chongqing shuihuotu Food Industry Co., Ltd","Ready to export","3E016","CHINA","Brand Name:","""Chun Xiaosi"" Food","34","https://visitor.sialchina.com/matching?company=Chongqing%20shuihuotu%20Food%20Industry%20Co.%2C%20Ltd"
"https://online.sialchina.cn/en/exhibitorlistsz/17475","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","HuaiShanTang Diet Therapy Technology (Wen County) Co., Ltd","","1A015","CHINA","Brand Name:","huaishantang","34","https://visitor.sialchina.com/matching?company=HuaiShanTang%20Diet%20Therapy%20Technology%20(Wen%20County)%20Co.%2C%20Ltd"
"https://online.sialchina.cn/en/exhibitorlistsz/17855","https://imgs.sialchina.cn/exhibitor/image/20260812/24b3220db59deb6872003356a152c01b6a7c1bdb8734c.png","GUANGZHOU JOJIN ELECTRONIC SCIENCE ANDTECHNOLG YCO.,LTD","","3F030","CHINA","Brand Name:","GLM","33","https://visitor.sialchina.com/matching?company=GUANGZHOU%20JOJIN%20ELECTRONIC%20SCIENCE%20ANDTECHNOLG%20YCO.%2CLTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17803","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Chongqing Jia Jia Kang Agricultural Products Co., Ltd.","","3E007","CHINA","Brand Name:","Yu Mei Zi","33","https://visitor.sialchina.com/matching?company=Chongqing%20Jia%20Jia%20Kang%20Agricultural%20Products%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17982","https://imgs.sialchina.cn/exhibitor/image/20260817/17d7ea72269ce4f4153d0b1c488dee3e6a82c5ebd8412.png","Yantai Tianlong Food Co., Ltd.","Ready to export","2A013","CHINA","Brand Name:","wunyomg","32","https://visitor.sialchina.com/matching?company=Yantai%20Tianlong%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17869","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Xinjiang Xishen Fruit Industry Co.,Ltd.","Ready to export","4D029","CHINA","Brand Name:","xisheng","32","https://visitor.sialchina.com/matching?company=Xinjiang%20Xishen%20Fruit%20Industry%20Co.%2CLtd."
"https://online.sialchina.cn/en/exhibitorlistsz/17853","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","XiaoShanLong","Ready to export","2B005","CHINA","Brand Name:","xiaoshanlong","32","https://visitor.sialchina.com/matching?company=XiaoShanLong"
"https://online.sialchina.cn/en/exhibitorlistsz/17813","https://imgs.sialchina.cn/exhibitor/image/20260807/299533baa1698d5e6098a63dfd4801566a75930bcccb6.jpg","Chongqing Baiyexing Agricultural Technology Co., Ltd.","Ready to export","3E009","CHINA","","","32","https://visitor.sialchina.com/matching?company=Chongqing%20Baiyexing%20Agricultural%20Technology%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17799","https://imgs.sialchina.cn/exhibitor/image/20260807/4506b525ceb471a167eabee1e3c0110d6a754b83d112a.png","Chongqing Shengeng Food Co., Ltd.","Ready to export","3D012","CHINA","","","32","https://visitor.sialchina.com/matching?company=Chongqing%20Shengeng%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17764","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Butterfly &  Flowers  (fuzhou) food  co.,  LTD.","","4F036","CHINA","Brand Name:","Butterfly &  Flowers  (fuzhou) food  co.,  LTD.","32","https://visitor.sialchina.com/matching?company=Butterfly%20%26%20%20Flowers%20%20(fuzhou)%20food%20%20co.%2C%20%20LTD."
"https://online.sialchina.cn/en/exhibitorlistsz/17971","https://imgs.sialchina.cn/exhibitor/image/20260814/68901fb53e3d70d585bf69108b9219346a7ed1147642a.png","HUNAN XIANGQIAO FOOD CO. LTD","Ready to export","3G045","CHINA","","","31","https://visitor.sialchina.com/matching?company=HUNAN%20XIANGQIAO%20FOOD%20CO.%20LTD"
"https://online.sialchina.cn/en/exhibitorlistsz/17952","https://imgs.sialchina.cn/exhibitor/image/20260814/8bb11517192c57b91da02cb1c913fcd96a7eeb5d19ef5.png","Ruyan Valley Estate","Ready to export","4E027","CHINA","Brand Name:","Ruyan Winery","31","https://visitor.sialchina.com/matching?company=Ruyan%20Valley%20Estate"
"https://online.sialchina.cn/en/exhibitorlistsz/17908","https://imgs.sialchina.cn/exhibitor/image/20260814/4b5cd70d7e2839fa70cbf5ed8a8123176a7e8bbacc589.png","Shanxi QuanSheng Hengshan Astragalus Industrial Development Co.,Ltd.","Ready to export","4C029","CHINA","Brand Name:","Qige","31","https://visitor.sialchina.com/matching?company=Shanxi%20QuanSheng%20Hengshan%20Astragalus%20Industrial%20Development%20Co.%2CLtd."
"https://online.sialchina.cn/en/exhibitorlistsz/17815","https://imgs.sialchina.cn/exhibitor/image/20260809/846c1fab54d2a7c087bf46bae5b0574d6a77e4f504f30.jpg","Chongqing Xiongshi Liquor Co., Ltd.","","3E008","CHINA","","","31","https://visitor.sialchina.com/matching?company=Chongqing%20Xiongshi%20Liquor%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17717","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Quanzhou Quangang Xianzhiyao Food Factory","","4G088","CHINA","","","31","https://visitor.sialchina.com/matching?company=Quanzhou%20Quangang%20Xianzhiyao%20Food%20Factory"
"https://online.sialchina.cn/en/exhibitorlistsz/17957","https://imgs.sialchina.cn/exhibitor/image/20260814/6c0d3583434471225e390dfc04690fce6a7ecf855fbe8.png","Xinxiangcity KouKouMiao Food Co.,Ltd.","","4E039","CHINA","Brand Name:","KOKOM","30","https://visitor.sialchina.com/matching?company=Xinxiangcity%20KouKouMiao%20Food%20Co.%2CLtd."
"https://online.sialchina.cn/en/exhibitorlistsz/17856","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Luo Yuan Dai Feng Shan Agricultural Technology Co., Ltd.","","4E087","CHINA","Brand Name:","DAI FENG SHAN","30","https://visitor.sialchina.com/matching?company=Luo%20Yuan%20Dai%20Feng%20Shan%20Agricultural%20Technology%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17811","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Chongqing City Ciqikou Chenmahua Food Co., Ltd.","Ready to export","3E013","CHINA","","","30","https://visitor.sialchina.com/matching?company=Chongqing%20City%20Ciqikou%20Chenmahua%20Food%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17712","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Fujian Nongjia Food Industry and Trade Co., Ltd.","","1G074","CHINA","Brand Name:","yeshanhao","30","https://visitor.sialchina.com/matching?company=Fujian%20Nongjia%20Food%20Industry%20and%20Trade%20Co.%2C%20Ltd."
"https://online.sialchina.cn/en/exhibitorlistsz/17958","https://online.sialchina.cn/_nuxt/img/logo.6912b0c.png","Henan Qiasheng Import and Export Trading Co., Ltd.‌‌","Ready to export","3A076","CHINA","Brand Name:","Qiasheng","29","https://visitor.sialchina.com/matching?company=Henan%20Qiasheng%20Import%20and%20Export%20Trading%20Co.%2C%20Ltd.%E2%80%8C%E2%80%8C"
"https://online.sialchina.cn/en/exhibitorlistsz/17916","https://imgs.sialchina.cn/exhibitor/image/20260812/442132d46cf44c93fa5eed15d6e3765e6a7c4198c30ff.jpg","Shanxi Border Shepherd Science and Technology Service Co., Ltd","","4C029","CHINA","","","29","https://visitor.sialchina.com/matching?company=Shanxi%20Border%20Shepherd%20Science%20and%20Technology%20Service%20Co.%2C%20Ltd"
