"list-item-link href","brand-card-wrapper src","name","chip","brand-location-hall","brand-location-stand","country"
"https://www.ifa-berlin.com/exhibitors/rhstech","https://drive.ifa-berlin.com/drive/2026/07/_cache/f8208911213a054af0555ba6d519003a_ccf4c0f453c9d256bdfb7f9ec7d322da.png.webp","RSHTECH","Communication & Connectivity","Hall 3.2","H3.2-107","China"
"https://www.ifa-berlin.com/exhibitors/dongguan-yongfang-electronics-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/3e1036c0c506230553cf367d0f7c5001_5673d83c103171aee6c2ec41de83b78d.png.webp","Dongguan YongFang Electronics Technology Co. ,Ltd.","IFA Global Markets","Hall 26a","H26a-405","China"
"https://www.ifa-berlin.com/exhibitors/zhongshan-bodega-electrical-appliance","https://drive.ifa-berlin.com/drive/2025/12/_cache/9e2ec619c55c4b5d9d25e621f1d46c34_965424048b729c79f04bfcb4b895e4b5.png.webp","Zhongshan Bodega Electrical Appliance Co.,Ltd","IFA Global Markets","Hall 26b","H26b-1053","China"
"https://www.ifa-berlin.com/exhibitors/ningbo-xingding-electric-appliances","https://drive.ifa-berlin.com/drive/2025/12/_cache/96c6f89ebe5d3774548f6d99acb3fad9_92b17a44c651c3ee4e4a404810a4a436.png.webp","Ningbo Xingding Electric Appliances Co., Ltd.","IFA Global Markets","Hall 26a","H26a-333","China"
"https://www.ifa-berlin.com/exhibitors/rtfm","https://drive.ifa-berlin.com/drive/2026/08/_cache/2009605cb7e5ccb258b2e00d40f4327f_48beef70305ea74c977d5ad1fe4e5bfd.jpg.webp","rtfm","","Hall 6.3","H6.3-Conference C","Germany"
"https://www.ifa-berlin.com/exhibitors/rootique","https://www.ifa-berlin.com/img/exhibitors/default.svg","ROOTIQUE","IFA Next","Hall 25","H25-261","China"
"https://www.ifa-berlin.com/exhibitors/in-time-solutions","https://www.ifa-berlin.com/img/exhibitors/default.svg","In Time Solutions","IFA Next","Hall 5.2","H5.2-503","Switzerland"
"https://www.ifa-berlin.com/exhibitors/pgytech","https://drive.ifa-berlin.com/drive/2026/07/_cache/3b969de93f067325a232b5f755646047_f524a1720471784d3d30f22b83ebff8c.png.webp","PGYTECH","Content Creation","Hall 20","H20-135","China"
"https://www.ifa-berlin.com/exhibitors/xin-long-yun-electronic-technology-shenzhen","https://drive.ifa-berlin.com/drive/2026/07/_cache/277d2750bf0a936eab3c7a3fc23c5a51_6d3c9c557273c49d272967ef15326268.png.webp","Xin Long Yun Electronic Technology (Shenzhen) Co., Ltd.","IFA Global Markets","Hall 26b","H26b-825","China"
"https://www.ifa-berlin.com/exhibitors/foshan-shunde-sincere-home-home-appliance-manufacturing","https://drive.ifa-berlin.com/drive/2026/06/_cache/ac8c45c831fb7626d5787e1720037ab9_172ea798d3cfdb1c5d47b4d347e07443.png.webp","Foshan Shunde Sincere-Home Home Appliance Manufacturing Co., Ltd.","IFA Global Markets","Hall 26b","H26b-1073","China"
"https://www.ifa-berlin.com/exhibitors/shenzhen-healthcare-electronic-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Shenzhen Healthcare Electronic Technology Co., Ltd.","IFA Global Markets","Hall 26a","H26a-489","China"
"https://www.ifa-berlin.com/exhibitors/citring","https://drive.ifa-berlin.com/drive/2026/07/_cache/f3fae3d298aae4d429344c506b8b3666_5d61987fe3e620b296b428f2e935e820.jpg.webp","Citring","Home Appliances","Hall 6.1","H6.1-127","Spain"
"https://www.ifa-berlin.com/exhibitors/songren","https://drive.ifa-berlin.com/drive/2026/08/_cache/8fac5eb318ddce51262303ab14f24d9b_396570104ee325ba204723d8f29caad0.png.webp","Songren","IFA Global Markets","Hall 26a","H26a-369","China"
"https://www.ifa-berlin.com/exhibitors/vitesy","https://drive.ifa-berlin.com/drive/2026/06/_cache/640c892dbc858aeff8a9352c86060066_c002dd061c06aa1568f2adc11ea5f5f8.png.webp","VITESY","Communication & Connectivity","Hall 3.2","H3.2-125","Italy"
"https://www.ifa-berlin.com/exhibitors/guangdong-kangye-electric-appliance","https://drive.ifa-berlin.com/drive/2026/07/_cache/1b0b27df4b78f6425bc950799c8e8536_c62a702f7cf57571537070406a8d6e81.png.webp","Guangdong Kangye Electric Appliance Co.,ltd","IFA Global Markets","Hall 26a","H26a-343","China"
"https://www.ifa-berlin.com/exhibitors/adata-xpg","https://drive.ifa-berlin.com/drive/2026/06/_cache/f379d9683087e73fb935fed82705c69d_fcdb655b476a98522fd02f04003ac48d.png.webp","ADATA; XPG","Communication & Connectivity","Hall 3.2","H3.2-125","Taiwan"
"https://www.ifa-berlin.com/exhibitors/unifly","https://drive.ifa-berlin.com/drive/2026/08/_cache/578f0ed03dd0332ff781d813f8ae4b19_a3eadc704a1a02fbed8192f4103439eb.png.webp","UNIFLY","Computing & Gaming","Hall 5.2","H5.2-316","China"
"https://www.ifa-berlin.com/exhibitors/sole-proprietorship","https://drive.ifa-berlin.com/drive/2026/07/_cache/229e3843601ea00f796b4b378b30ad4a_ff64e6677ebe30a906ae68e90ba1920b.png.webp","KELI MOTOR GROUP CO., LTD.","IFA Global Markets","Hall 26c","H26c-388","Germany"
"https://www.ifa-berlin.com/exhibitors/foshan-shunde-stelang-electric-appliance","https://drive.ifa-berlin.com/drive/2025/12/_cache/ef2c2fbc4d7d3bcb2f1b21f3fc530a57_3ac412db13ec9ee9edd8cae7bffb7287.png.webp","FOSHAN SHUNDE STELANG ELECTRIC APPLIANCE CO., LTD","IFA Global Markets","Hall 26a","H26a-345","China"
"https://www.ifa-berlin.com/exhibitors/mediacom-it-distribution","https://drive.ifa-berlin.com/drive/2026/07/_cache/d5fad8edc701a659ded10179a589dbae_2afc6635432aa672be567a507a169508.png.webp","MediaCom IT-Distribution GmbH","Reseller Park","Hub 27n","H27n-02","Germany"
"","https://www.ifa-berlin.com/img/exhibitors/default.svg","IFA Next Shell","","","IFA Next Shell",""
"https://www.ifa-berlin.com/exhibitors/zircle","https://drive.ifa-berlin.com/drive/2026/08/_cache/716b701d1431469e36525ba923c95f6a_ff145c2f6d40a17564e324287ddcef16.png.webp","ZIRCLE","IFA Next","Hall 25","H25-346","Singapore"
"https://www.ifa-berlin.com/exhibitors/formularium","https://drive.ifa-berlin.com/drive/2026/08/_cache/519c47b5bc6c30d0a3af463db130904f_38ff51a2e4ace745646c14a61f19113d.png.webp","FORMULARIUM","IFA Next","Hall 25","H25-369","Italy"
"https://www.ifa-berlin.com/exhibitors/guangzhou-mgitek-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/7fd545f162b195291d412989c3633605_f5ebc085a8fee04088eed41d5220990c.png.webp","GUANGZHOU MGITEK TECHNOLOGY CO.,LTD","IFA Global Markets","Hall 26a","H26a-389","China"
"https://www.ifa-berlin.com/exhibitors/wacaco","https://www.ifa-berlin.com/img/exhibitors/default.svg","Wacaco","Home Appliances","Hall 8.1","H8.1-108","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/sycsense","https://drive.ifa-berlin.com/drive/2026/07/_cache/5f9fcc50d16afbac84d455a107a3adb4_13957eae4baee8b1ec8b0d73c0d0c07b.png","Sycsense","IFA Next","Hall 5.2","H5.2-414","China"
"https://www.ifa-berlin.com/exhibitors/ikko-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/621d9bf4e94e058717a06df3134f620b_b80f6dc5f4b6c1df2c92f60114875e06.jpg.webp","IKKO TECHNOLOGY CO., LIMITED","IFA Next","Hall 25","H25-169","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/orisun","https://www.ifa-berlin.com/img/exhibitors/default.svg","Orisun","IFA Global Markets","Hall 26c","H26c-288",""
"https://www.ifa-berlin.com/exhibitors/union-camera-hong-kong","https://www.ifa-berlin.com/img/exhibitors/default.svg","Union Camera Hong Kong Ltd","Reseller Park","Hub 27m","H27m-20","China"
"https://www.ifa-berlin.com/exhibitors/zy","https://drive.ifa-berlin.com/drive/2026/08/_cache/877f5ecf5204ef9f27fb49b370f8190f_e1c49e6715a47264b4f89c434482008e.png.webp","ZY","Reseller Park","Hub 27i","H27i-05","China"
"https://www.ifa-berlin.com/exhibitors/ningbo-hawk-electrical-appliance","https://drive.ifa-berlin.com/drive/2025/12/_cache/3e72a1d4d46e75303ae126d8e7504941_73323635abd71357d4516876c046455e.jpg.webp","Ningbo Hawk Electrical Appliance Co., Ltd.","IFA Global Markets","Hall 26a","H26a-603","China"
"https://www.ifa-berlin.com/exhibitors/ninkear","https://drive.ifa-berlin.com/drive/2026/07/_cache/2ffe071e469e34df9fd0bff374f14806_32fa0f75dc59a8e29d47312cea3ad5d4.jpg.webp","Ninkear","Computing & Gaming","Hall 5.2","H5.2-450","China"
"https://www.ifa-berlin.com/exhibitors/ecom-electronic-components-trading","https://www.ifa-berlin.com/thumbnail/w500/2026/08/ecomlogo.svg","ECOM Electronic Components Trading GmbH","Reseller Park","Hub 27f","H27f-14","Germany"
"https://www.ifa-berlin.com/exhibitors/guangdong-sitaike-electronic-tech","https://www.ifa-berlin.com/img/exhibitors/default.svg","GUANGDONG SITAIKE ELECTRONIC TECH CO.,LTD","IFA Global Markets","Hall 26a","H26a-413","China"
"https://www.ifa-berlin.com/exhibitors/elaraby-united-company","https://drive.ifa-berlin.com/drive/2026/07/_cache/5b3dee03c3f77a66614fc2d24aad7311_925bb617d4b619d75b9d32cd0418debd.png.webp","Elaraby United Company","Reseller Park","Hub 27b","H27b-08","Egypt"
"https://www.ifa-berlin.com/exhibitors/moft","https://drive.ifa-berlin.com/drive/2025/12/_cache/5bf61f5246bfac6a493109f42c079b35_7c439bd39cff5484bf8c2dee95002021.png.webp","Moft","Communication & Connectivity","Hall 5.2","H5.2-221","China"
"https://www.ifa-berlin.com/exhibitors/shenzhen-qi-wu-qu-you-technology-wokyis","https://www.ifa-berlin.com/img/exhibitors/default.svg","Shenzhen Qi Wu Qu You Technology Limited (Wokyis)","IFA Next","Hall 25","H25-399","China"
"https://www.ifa-berlin.com/exhibitors/v-space","https://www.ifa-berlin.com/img/exhibitors/default.svg","V-SPACE","IFA Next","Hall 25","H25-301","South Korea"
"https://www.ifa-berlin.com/exhibitors/chigo","https://drive.ifa-berlin.com/drive/2025/12/_cache/7fea433a111d95bae2a99827dd4220d1_c6230ffe75223cb6b77df4f7be333ab5.png.webp","CHIGO","Reseller Park","Hub 27j","H27j-21","China"
"https://www.ifa-berlin.com/exhibitors/o-kube","https://drive.ifa-berlin.com/drive/2026/07/_cache/5721a0c4930db6bb3ad964ccc050b503_8a319910a6d43dad828b4cb541922d45.jpg.webp","O-Kube","Audio","Hall 10.2","H10.2-131","Denmark"
"https://www.ifa-berlin.com/exhibitors/hisong","https://www.ifa-berlin.com/thumbnail/w500/2026/07/logohorcolor-1-1.svg","HISONG","Content Creation","Hall 17","H17-259","USA"
"https://www.ifa-berlin.com/exhibitors/zhejiang-yili-machinery-electric","https://drive.ifa-berlin.com/drive/2026/08/_cache/fbe935dfa13e630c1012ea15a47e0940_c1a2c8b3822ec79e0abd2a91d5935c88.png.webp","Zhejiang Yili Machinery & Electric Co., Ltd.","IFA Global Markets","Hall 26a","H26a-365","China"
"https://www.ifa-berlin.com/exhibitors/ningbo-east-environmental-protection-machinery","https://drive.ifa-berlin.com/drive/2026/08/_cache/0ed53b5b03d120bf9a304d119e7a2a56_5e8d87a0ee987f36b4be2e32e90cfd71.png.webp","NINGBO EAST ENVIRONMENTAL PROTECTION MACHINERY CO., LTD","IFA Global Markets","Hall 26c","H26c-218","China"
"https://www.ifa-berlin.com/exhibitors/cixi-gardeng-electrical-appliance","https://drive.ifa-berlin.com/drive/2026/08/_cache/dbb0626143ff3bd6efdaa40e515cbeec_78d00964327d288382c3960ae543c3f3.png.webp","Cixi Gardeng Electrical Appliance Co., Ltd.","IFA Global Markets","Hall 26c","H26c-184","China"
"https://www.ifa-berlin.com/exhibitors/mind-with-heart-robotics","https://www.ifa-berlin.com/img/exhibitors/default.svg","Mind With Heart Robotics","IFA Next","Hall 25","H25-415","China"
"https://www.ifa-berlin.com/exhibitors/healthpal","https://drive.ifa-berlin.com/drive/2026/06/_cache/8ef17b7bed4c49899801f584f8bfbfe0_fdc1c5a45d771b2f0bb54afbcd2f27af.png.webp","Healthpal","Beauty Tech & Wellbeing","Hall 14","H14-117","China"
"https://www.ifa-berlin.com/exhibitors/acc-distribution","https://drive.ifa-berlin.com/drive/2025/12/_cache/b8a85224246b2514b1bb3860fb2af63a_151a477430aa94c1e8be811c0125966d.png.webp","ACC Distribution, JSC","Reseller Park","Hub 27e","H27e-08","Lithuania"
"https://www.ifa-berlin.com/exhibitors/sixthgu","https://www.ifa-berlin.com/img/exhibitors/default.svg","Sixthgu","Smart Home","Hall 2.2","H2.2-190","Hong Kong"
"https://www.ifa-berlin.com/exhibitors/unit-connection-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/9166242071bb87976c0b14d390a86b3b_862e3f4db8e486e850853a19e413219a.png.webp","Unit Connection Technology Ltd.","IFA Global Markets","Hall 26a","H26a-325","China"
"https://www.ifa-berlin.com/exhibitors/nanjing-blue-sky-filter","https://drive.ifa-berlin.com/drive/2025/12/_cache/312e47b2b5c226471615c6df4d570ff7_09d5c8bb7e3002bb70b23fe3d229fab0.jpg.webp","Nanjing Blue Sky Filter Co., Ltd.","IFA Global Markets","Hall 26b","H26b-933","China"
"https://www.ifa-berlin.com/exhibitors/emsonic","https://drive.ifa-berlin.com/drive/2026/07/_cache/078c48518cecd012e052bcc060a7e0be_0b817cb458d69f5834448cf8f7aa3c8e.png.webp","Emsonic","IFA Next","Hall 25","H25-361","South Korea"
"https://www.ifa-berlin.com/exhibitors/alkaya-one","https://www.ifa-berlin.com/img/exhibitors/default.svg","Alkaya One","Reseller Park","Hub 27l","H27l-19","Germany"
"https://www.ifa-berlin.com/exhibitors/ningbo-huayi-electronic-appliance-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Ningbo Huayi Electronic Appliance Technology Co., Ltd","IFA Global Markets","Hall 26a","H26a-523","China"
"https://www.ifa-berlin.com/exhibitors/seawag","https://www.ifa-berlin.com/img/exhibitors/default.svg","Seawag","IFA Next","Hall 25","H25-377","United Kingdom"
"https://www.ifa-berlin.com/exhibitors/atoz-electronic-technology","https://drive.ifa-berlin.com/drive/2026/08/_cache/5688b4bc83cefec55fc9ee1bf358719d_fb20892690d5a970b3a39f5425101845.png.webp","ATOZ Electronic Technology Co., Ltd.","IFA Global Markets","Hall 26c","H26c-148","China"
"https://www.ifa-berlin.com/exhibitors/timit-technology","https://www.ifa-berlin.com/thumbnail/w500/2025/12/timit_technology_co_ltd_1645.webp","TIMIT TECHNOLOGY CO.,LTD.","IFA Global Markets","Hall 26a","H26a-487","China"
"https://www.ifa-berlin.com/exhibitors/ningbo-fiercer-leopard-electric-appliance","https://drive.ifa-berlin.com/drive/2026/08/_cache/6b2c517505915efa352f41cf2373e73c_0c7dc838bdcd3e294e3519bdfe81ee73.png.webp","Ningbo Fiercer Leopard Electric Appliance Co., Ltd.","IFA Global Markets","Hall 26b","H26b-1061","China"
"https://www.ifa-berlin.com/exhibitors/libratel","https://drive.ifa-berlin.com/drive/2026/08/_cache/e317cfc7e1e27a488c4f2e1039f5a918_6bff2c96a288c3db20790b37e4e38965.png.webp","Libratel","Communication & Connectivity","Hall 5.2","H5.2-239","Canada"
"https://www.ifa-berlin.com/exhibitors/usb-implementers-forum-usb-if","https://www.ifa-berlin.com/img/exhibitors/default.svg","USB Implementers Forum (USB-IF)","Reseller Park","Hub 27g","H27g-TISCH","USA"
"https://www.ifa-berlin.com/exhibitors/creatulize","https://drive.ifa-berlin.com/drive/2026/08/_cache/82c8e0146f31f901480e9e96bcd984d2_b1a9b2a165aefdd5b3d6f9030e6f670f.png.webp","Creatulize","Home Appliances","Hall 10.1","H10.1-129","China"
"https://www.ifa-berlin.com/exhibitors/agfaphoto","https://drive.ifa-berlin.com/drive/2025/12/_cache/6578a82077eec9334b7406bd0b1520ad_7b0fda2c871a1ba282dee007d689f702.jpg.webp","AgfaPhoto","Content Creation","Hall 20","H20-157","France"
"https://www.ifa-berlin.com/exhibitors/philips-consumer-lifestyle","https://www.ifa-berlin.com/img/exhibitors/default.svg","Philips Consumer Lifestyle B.V.","Home & Entertainment","CityCube Hall B","CCBB-R1","Netherlands"
"https://www.ifa-berlin.com/exhibitors/pulsetto","https://drive.ifa-berlin.com/drive/2026/08/_cache/d37320e168f580bc4bd927573fb00961_98614e4909326b8252ac0a405f8d23f3.png.webp","Pulsetto","IFA Next","Hall 25","H25-377","Lithuania"
"https://www.ifa-berlin.com/exhibitors/kiwear","https://drive.ifa-berlin.com/drive/2026/07/_cache/bde830538f302293edf11fc065bd6033_a5eb2245897cb6af7ab1d7cbc3d010d4.png.webp","KiWear","IFA Next","Hall 5.2","H5.2-417","USA"
"https://www.ifa-berlin.com/exhibitors/napster","https://drive.ifa-berlin.com/drive/2026/08/_cache/24075bcfb37ad788c77332df869f0370_6dfdf179c9769fe96047bec781e0c835.png.webp","Napster","IFA Next","Hall 5.2","H5.2-415","USA"
"https://www.ifa-berlin.com/exhibitors/gn-hearing","https://drive.ifa-berlin.com/drive/2026/07/_cache/b451ff839cba656e39b68d45ce952915_685e8af1291d4afdd336810f5086a3df.jpg.webp","GN Hearing Gmbh","Reseller Park","Hub 27g","H27g-TISCH","Germany"
"https://www.ifa-berlin.com/exhibitors/goodon-intelligent-technology","https://www.ifa-berlin.com/img/exhibitors/default.svg","Goodon Intelligent Technology","IFA Next","Hall 5.2","H5.2-429","China"
"https://www.ifa-berlin.com/exhibitors/zhongshan-hyder-industrial","https://www.ifa-berlin.com/img/exhibitors/default.svg","Zhongshan Hyder Industrial Company Limited","IFA Global Markets","Hall 26b","H26b-1057","China"
"https://www.ifa-berlin.com/exhibitors/smeg","https://www.ifa-berlin.com/img/exhibitors/default.svg","SMEG","Home Appliances","Hall 1.1","H1.1-Trier 6",""
"https://www.ifa-berlin.com/exhibitors/ningbo-seeking-intelligent-technology","https://www.ifa-berlin.com/thumbnail/w500/2026/07/logo.svg","Ningbo Seeking Intelligent Technology Co., Ltd","IFA Global Markets","Hall 26a","H26a-407","China"
"https://www.ifa-berlin.com/exhibitors/guangzhou-kexiaozhan-technology","https://drive.ifa-berlin.com/drive/2026/06/_cache/6d21b48a34a1b484869356fb16b18ed4_efc1b21d2f5ee34cc029b26d06e5341c.jpg.webp","Guangzhou Kexiaozhan Technology","IFA Global Markets","Hall 26c","H26c-178","China"
"https://www.ifa-berlin.com/exhibitors/lepro","https://www.ifa-berlin.com/img/exhibitors/default.svg","Lepro","Reseller Park","Hub 27o","H27o-20","Germany"
"https://www.ifa-berlin.com/exhibitors/artemis","https://drive.ifa-berlin.com/drive/2026/08/_cache/66286c1e0b44a291414bfa2791e55243_2598490e2436ca059a9d0ffc31589498.png.webp","ARTEMIS CO., LTD.","IFA Global Markets","Hall 26a","H26a-509","China"
"https://www.ifa-berlin.com/exhibitors/best-phone-mundo-movil","https://www.ifa-berlin.com/img/exhibitors/default.svg","Best Phone Mundo Móvil","Reseller Park","Hub 27a","H27a-01","Spain"
"https://www.ifa-berlin.com/exhibitors/jiangmen-xidian-electrical-appliance-technology","https://drive.ifa-berlin.com/drive/2026/07/_cache/608c4473f3b31f80e999d47ee96cc66e_79dc8bd5910acd47c0188f492517f83a.png.webp","Jiangmen Xidian Electrical Appliance Technology Co., Ltd.","IFA Global Markets","Hall 26b","H26b-903","China"
"https://www.ifa-berlin.com/exhibitors/zhejiang-jindeli-electrical-appliances","https://drive.ifa-berlin.com/drive/2025/12/_cache/6cd97adb0d66fa602f764b2ed801ea2e_173418003ba3842395ab908affe7a942.jpg.webp","Zhejiang Jindeli Electrical Appliances Co., Ltd.","IFA Global Markets","Hall 26a","H26a-347","China"
"https://www.ifa-berlin.com/exhibitors/metapen","https://drive.ifa-berlin.com/drive/2026/08/_cache/654277435f33fc36047d0208e6a27525_1d4d76de4959a97c7dce608473fda955.png.webp","Metapen","Communication & Connectivity","Hall 5.2","H5.2-235","China"
"https://www.ifa-berlin.com/exhibitors/zhejiang-pavilion","https://www.ifa-berlin.com/img/exhibitors/default.svg","ZHEJIANG PAVILION","IFA Next","Hall 25","H25-367","China"
"https://www.ifa-berlin.com/exhibitors/kepow","https://drive.ifa-berlin.com/drive/2026/06/_cache/773aa7d7b3e5428b588d5f6d90e5b71f_c339a31cb36fe007f92b8d38536beaeb.png.webp","KEPOW","Mobility","CityCube Hall B","CCBB-156","China"
"https://www.ifa-berlin.com/exhibitors/sannova-e-paper","https://drive.ifa-berlin.com/drive/2026/07/_cache/84ac898d8b8f4d9908229c0ab3b5716e_e1b7970d2d5007b529e71d65afdd4860.jpg.webp","Sannova E-paper","IFA Next","Hall 25","H25-125","China"
"https://www.ifa-berlin.com/exhibitors/pitaka","https://www.ifa-berlin.com/img/exhibitors/default.svg","Pitaka","Communication & Connectivity","Hall 5.2","H5.2-209","China"
"https://www.ifa-berlin.com/exhibitors/longyuan-technology","https://drive.ifa-berlin.com/drive/2026/07/_cache/a989b0e81e76f0c4d6e0a02360736a1f_0adc0536eb0e1e55663dbce5499846d3.png.webp","Longyuan Technology","IFA Next","Hall 5.2","H5.2-308","China"
"https://www.ifa-berlin.com/exhibitors/changzhou-cable-link-electronics","https://drive.ifa-berlin.com/drive/2026/08/_cache/aab2f9e1a030b716c96a107e047c3303_8830783a581cd1af8e7bc4dc15246035.jpg.webp","Changzhou Cable-link Electronics Co., Ltd.","IFA Global Markets","Hall 26b","H26b-815","China"
