url,Location,Contact Person,Country/Region,Nature of Business,Year of Establishment,Main Categories,Office Address,Major Markets,Total Employees,Annual Turnover,Position,Brands
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Zhongshan-Custom-Crafts-Co-Limited/1X0B3KVH,Hong Kong,Ms Molly Law,Hong Kong,Wholesaler,2019,"Art & Collectibles, Awards, Baby Toys, Gifts / Souvenirs, Toy Sporting Goods, Video Games & Accessories","Suite A1, 12/F, Rita Plaza, 122 Austin Rd., T.S.T., Kowloon, Hong Kong","Australasia, Eastern Europe, Japan, Korea, Middle East, Scandinavia, Western Europe",51 - 100,"US$ 500,000 - 999,999",,YINIYA
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Airwood-Technology-Hong-Kong-Limited/1S00OFW9D,Hong Kong,Mr Arvin WEN,Hong Kong,"Exporter, Manufacturer, Wholesaler",2010,"Bubble Guns & Water Guns, Educational Toys, Festive Supplies, Game Tables, Gifts / Souvenirs, Party Supplies, Toy Vehicles","FLAT/RM A, 12/F ZJ 300 300 LOCKHART ROAD WAN CHAI","Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Middle East, Other Asian Countries, Scandinavia, Southeast Asia, Western Europe",26 - 50,"US$ 1,000,000 - 4,999,999",CEO,BAYZE
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Long-Chia-Plastics-Co-Ltd-/1X03W7LU,"New Taipei City, Taiwan",Ms Susan -,Taiwan,Manufacturer,,"Gifts, Toys & Sports Supplies, Play Tents, Houses & Tunnels, Playground Equipment, Toy Sporting Goods","No. 14-32 Tien Fu, Tien Fu Li, San Sia Chew, Taipei Hsien, Taiwan",Worldwide,,,Sales Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HONGKONG-JIABEIBAO-LIMITED/1S00ODKH1,Hong Kong,Ms Lydia yang,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/MON-BEST-TOYS-CO-LIMITED/1S00O92M4,Hong Kong,Ms JINGMEI ZHOU,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/TOMMABO-TOYS-HK-CO-LIMITED/1S00OEPSZ,Hong Kong,Robert Cai,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ningbo-Little-Whale-E-commerce-Co-Ltd-/1S00OTL8R,Chinese Mainland,Can Li,Chinese Mainland,,,,"Rm2101, No189 Panhuo Road, Yinzhou District, Ningbo, Zhejing, China",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Suzhou-Futuregraph-Cultural-Technology-Co-Ltd-/1S00OUB81,Chinese Mainland,Shen Michael,Chinese Mainland,,,,"Room1601-07, Building1, No.8 Wansheng Street, SIP, Suzhou, Jiangsu",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Showplace-Development-Limited/1S00OHQBD,Hong Kong,Cocoa Chan,Hong Kong,,,,"Flat/Rm 2253, 22/F, Hoi Tai Factory Estate, Tuen Mun",,,,Trade manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shing-Chi-Company-Limited/1X02Y5D8,Hong Kong,Queenie Law,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shantou-Shengying-Toys-Plastic-Co-Ltd/1S00OQRAF,Chinese Mainland,Xier Huang,Chinese Mainland,,,"Educational Toys, Game Tables, Gifts / Souvenirs, Sports Supplies, Toy Sporting Goods","Dutou Industrial Park, Shanghua, Chenghai District, Shantou, Guangdong 515800, China",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Shantou-Chenghai-Ajb-Toys-Limited/1S00NYC3F,Hong Kong,Ms sanmy chen,Hong Kong,,,Educational Toys View details Factory & Facility,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/COG-Ltd/1X00CP6R,Hong Kong,Ms Maggie Yip,Hong Kong,"Exporter, Manufacturer",2003,"Educational Toys, Gifts, Toys & Sports Supplies, Stationery","Unit 10, 3/F, Wing On Plaza, 62 Mody Road, Tsim Sha Tsui, Kowloon, Hong Kong",Worldwide,11 - 15,"US$ 1,000,000 - 4,999,999",General Manager,"Ein-O Science STEM EDUCATIONAL TOYS EXPERIMENT BOX SET SCIENCE KIT 3D PUZZLES HUMAN ANATOMY Certificate Name Issued By Certificate Type Valid Date EN71-1,2,3,12, Phthalates, PAHs SGS SGS 31 Jul 2024 - (N/A) Microbial Test SGS SGS 02 Aug 2024 - (N/A) EN62115 SGS SGS 14 Aug 2024 - (N/A) View All Ein-O Science : Box Kit Ein-O Science : Smart Box Ein-O Science : Discovery Box Ein-O Science : Sci Lab & Sci Bots"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Tack-Pro-Industrial-Limited/1X0F07A5,Hong Kong,Mr Keith Lee,Hong Kong,"Export Agent, Exporter, Manufacturer",2018,"Bubble Guns & Water Guns, Darts","Rm. 804, 8/F Houston Centre, 63 Mody Road Tsim Sha Tsui East, Kowloon Hong Kong","Central & South America, Eastern Europe, Middle East, North America, Western Europe",11 - 15,"US$ 1,000,000 - 4,999,999",Clerk,TACK PRO Rattle Belt range Strom Clip range Rotax range 31063 31042 31059 31055 31021
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Seksun-Toys-Company-Limited/1S00OT06I,Hong Kong,Jerry Liu,Hong Kong,,,,"Unit 6, 12/F, Cheuk Nang Ctr, 9-11A Hillwood Rd, Tsim Sha Tsui, Kln, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/RICHWELL-INDUSTRIAL-CO-LIMITED/1S00OIJR8,Hong Kong,Mr Dola Chan,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yangxing-Toys-Industrial-Hong-Kong-Limited/1S00OD877,Hong Kong,Mr Ethan Chan,Hong Kong,,,"Beach Toys, Educational Toys, Ride-On Toys, Toy Vehicles",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yamaxtech-International-Co-LTD/1S00ODKNJ,Chinese Mainland,Ms Sally Xie,Chinese Mainland,,,"Baby Toys, Consumer Electronics, Educational Toys, Gifts / Souvenirs, Telecommunication, Toy Sporting Goods, Watches & Clocks View details Factory & Facility",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xinxiang-Alpha-Manufacturing-Ltd-/1S00OKL7U,"Xinxiang, Henan, Chinese Mainland",Mr Eric Yuan,Chinese Mainland,"Exporter, Manufacturer",2007,"Arts & Crafts, Educational Toys","West section of North Road Myue District Xinxiang, Henan 453000 China","Middle East, North America, Southeast Asia, Western Europe",201 - 500,"US$ 500,000 - 999,999",Sales Director,"BIG BANG SCIENCE, BIG BANG BEAUTY Certificate Name Issued By Certificate Type Valid Date ICTI ICTI Ethical Toy Program Others 06 Nov 2024 - 05 Nov 2025 ISO 9001 CQM ISO 9001 15 Nov 2023 - 20 Dec 2026 SCAN SCAN Others 11 Apr 2023 - 10 Apr 2025 View details Factory & Facility Research & Development Quality Control"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Rapidpower-Technology-Co-Limited/1X09CUF3,Hong Kong,Miss Rita Qiu,Hong Kong,Manufacturer,,"Gifts, Toys & Sports Supplies, Toy Vehicles","Unit 10, 20/F., Wang Fai Industrial Building, No.29 Luk Hop Street, San Po Kong, Kowloon, Hong Kong",,,,Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jeruel-Industrial-Company-Limited/1X001Z5Y,Hong Kong,Mr Brian Chiu,Hong Kong,"Export Agent, Exporter, Manufacturer, Wholesaler",1996,"Educational Toys, Gifts / Souvenirs, Gifts, Toys & Sports Supplies, Homeware & Lifestyle Essentials, Lights","Flat 3&4, 9/F, Block B, Proficient Industrial Centre, 6 Wang Kwun Road, Kowloon Bay, Kowloon, Hong Kong.","Africa, Australasia, Central & South America, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",6 - 10,"US$ 1,000,000 - 4,999,999",Sales Manager,"Kinato, Gamax, Astrojax, 3D Crystal Puzzle, Smart Egg, Pentago, EIN-O Science, Mondrian Blocks ODM OEM Certificate Name Issued By Certificate Type Valid Date Test Report TUV - (N/A) - 31 Dec 2021 Test Certificate BUREAU VERITAS - (N/A) - 18 Aug 2020"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Oxford-Co-Ltd/1X08UPLC,"Korea, Republic Of",Mr Kim Sang Soon,"Korea, Republic Of","Exporter, Manufacturer",,"Educational Toys, Gifts, Toys & Sports Supplies","644-1, Sinpyeong-2 Dong, Saha Gu, Busan 604-030,",,,,Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ocean-Toys-Industrial-Limited/1X0F0A24,Hong Kong,Dr Oliver Chen,Hong Kong,,,Educational Toys,"14/F, Radio City 505 Hennessy Road Causeway Bay Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yiwu-Zhihuixing-Toys-Company-Limited/1X09W55G,"Jinhua, Zhejiang, Chinese Mainland",Mr Kalvin Cao,Chinese Mainland,"Exporter, Manufacturer",,"Automobile Security & Safety, Baby Care & Nursery, Baby Toys, Gifts, Toys & Sports Supplies, Home Appliances, Ride-On Toys","189 Qiushi Road, Beiyuan District, Yiwu City, Zhejiang Province, China",,,,Sales Asst General Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Partydragon-Ltd/1X003LVE,Hong Kong,Mr Alex Wong&#x2F; Ms. Ning On,Hong Kong,"Export Agent, Manufacturer",2008,"Baby Toys, Balloons, Bubble Guns & Water Guns, Festive Supplies, Gifts, Toys & Sports Supplies, Party Supplies, Toy Sporting Goods","Room 1007B, 10/F., Tower 1, Lippo Centre, 89 Queensway, Admiralty, Hong Kong.","Central & South America, North America, Taiwan, Western Europe, Worldwide",201 - 500,"US$ 1,000,000 - 4,999,999","General Manager, Managing Director",Glow Fever ODM OEM Certificate Name Issued By Certificate Type Valid Date ISO9001 - - -
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yifeng-Trade-Management-Limited/1X0F0CY2,Hong Kong,Ms Bowie Choi,Hong Kong,Exporter,,,"Flat/Rm 9, 10/F Houston Centre 63 Mody Road Tsim Sha Tsui, Kowloon, Hong K",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xinle-Toy-Limited/1X0F08ZD,Hong Kong,Ms Anan Liu,Hong Kong,,,"Educational Toys, Gifts / Souvenirs, Health, Beauty and Baby Care","Flat/Rm 12 18/F Lee Ka Industrial Building 8 Ng Fong Street San Po Kong Kl, Hong Kong",,,,sales Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Think-Far-Craft-Toys-Limited/1S00OU6HF,Hong Kong,du abby,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Endless-HK-Toys-Limited/1S00OE9K3,Hong Kong,Ms Mable Sun,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/TWAY-GIFTS-INDUSTRIAL-LIMITED/1S00OIJH2,Hong Kong,Chan Ashley,Hong Kong,,,,"FLAT/RM 02 16/F, LUCKY CENTRE, NO 165-171 WAN CHAI ROAD, WAN CHAI HK",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Eddy-s-Magic-Limited/1S00NU8EM,Hong Kong,Sara Ng,Hong Kong,,,"Arts & Crafts, Educational Toys, Gift Sets, Gifts / Souvenirs","Unit 1-5, 9/F, CCT Telecom Building, 11 Wo Shing Street, Fotan, Hong Kong",,,,Sales & Marketing Assistant,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/UNION-TOP-HK-CO-LTD/1X06Y7E1,Hong Kong,Ms Carol Poon,Hong Kong,Others,1993,"Arts & Crafts, Educational Toys, Game Tables, Gifts, Toys & Sports Supplies, Stationery, Toy Sporting Goods","Unit 1105-7, 11/F, Tower 2 Enterprise Square 9 Sheung Yuet Road Kowloon Bay, Kowloon, Hong Kong","North America, Southeast Asia, Western Europe",16 - 25,,Secretary,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Ya-Bella-International-Hong-Kong-Limited/1X0F09FU,Hong Kong,Dr may chen,Hong Kong,,,Dolls,"Rm1005, 10/F Ho King Commercial Centre 2-16 Fa Yuen Street Mong Kok, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Well-Adventure-Limited/1S00OE3UF,Hong Kong,Ms Ada Chan,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Galaxy-International-Trading-H-K-Co-Limited/1X0687OR,Hong Kong,Mr Terry Chow,Hong Kong,"Export Agent, Exporter, Manufacturer, Service Company",1998,,"Rooms 1318-19, Hollywood Plaza, 610 Nathan Rd, Mongkok, Kowloon, Hong Kong","Africa, Eastern Europe, Hong Kong, Japan, Korea, Western Europe",26 - 50,"US$ 5,000,000 - 9,999,999",,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Techstar-China-Ltd/1S00OVT14,Hong Kong,Mr Joseph Lai,Hong Kong,,,"Action Figures, Environmental Protection View details Factory & Facility",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hong-Kong-Man-Wei-Artworks-and-Culture-limited/1S00OH8OS,Hong Kong,chan kong fai,Hong Kong,,,,"2103 Arion Commercial Centre, 2-12 Queen's Rd W, Sheung Wan, HK",,,,manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Qiao-Hong-Toys-China-Ltd/1X055Z9U,Hong Kong,Ms SAU FAN KWOK,Hong Kong,Manufacturer,2003,,"Room 6, 9/F, Shun Fat Industrial Building, 17 Wang Hoi Road, Kowloon Bay, Kowloon, Hong Kong","Central & South America, North America, Western Europe",16 - 25,"US$ 1,000,000 - 4,999,999 ODM OEM",,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/MX-MODEL-TOYS-CO-limited/1S00ODC1L,Hong Kong,Ms Hanah Chan,Hong Kong,,,"Educational Toys, Toy Vehicles",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/YI-XING-TOYS-CO-LIMITED/1S00OS6FL,Hong Kong,Mr Lau Kwok Hung,Hong Kong,"Manufacturer, Service Company",2016,"Baby Toys, Homeware & Lifestyle Essentials","Room 401, 4/F, Block A, Chung Mei Centre 15 Hing Yip Street, Kwun Tong, Kowloon, Hong Kong","Hong Kong, North America, Other Asian Countries, Southeast Asia, Taiwan, Western Europe, Worldwide",501 - 1000 CORPORATE GIFT CUSTOMIZATION OEM / ODM SERVICES ART TOY DESIGN AND MANUFACTURI View details Factory & Facility,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/MEGAFUN-TOYS-INDUSTRIAL-LTD/1S00OIJ1E,"Shantou, Guangdong, Chinese Mainland",Ms Celeste Wu,Chinese Mainland,Manufacturer,2011,Educational Toys,"No.1 Building West Zhuhua Street Chenghai, Shantou Guangdong, China","Central & South America, Chinese Mainland, Japan, Korea, North America, Southeast Asia, Taiwan",,,,FUNLOCK GOLDEN PIN DESIGN AWARD SHANTOU MAYOR CUP
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HK-KLB-PLASTIC-TOY-CO-LIMITED/1S00O3ZVG,Hong Kong,Ms Doris Du,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-Qunlong-Technology-Co-Ltd/1S00OVI1F,"Chaozhou, Guangdong, Chinese Mainland",Ms Yina Zhuo,Chinese Mainland,"Exporter, Manufacturer",,"Design Services, Educational Toys","Within the Industrial Park Zhangxi low-carbon Industrial Park Raoping County, Chaozhou City Chinese Mainland",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Top-Fusion-International-Co-Ltd/1S00OLVKH,Hong Kong,Fifi Tse,Hong Kong,,,,"Rm 18V, 27/F Ho King Commercial Centre 2-16 Fayuen Street Mong Kok, Kowloon, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/WONDER-CHOICE-LIMITED/1S00OQBW1,Hong Kong,Miss Jenny Ho,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/TIANDU-GROUP-CO-LIMITED/1S00O5D0N,Hong Kong,Mr Ken Chan,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hangzhou-Senlin-Culture-Development-Co-Ltd/1S00OEIJX,Chinese Mainland,Mr Shi Qian,Chinese Mainland,,,"Arts & Crafts, Educational Toys, Gifts / Souvenirs",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Market-Union-ST-CO-LTD/1S00OKJ6Z,Chinese Mainland,Cindy zhang,Chinese Mainland,,,,"Building B16, No. 2560 Yongjiang Avenue, Yinzhou D Yinzhou District, Ningbo, CHINA",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sew-Star-Int-l-Trading-Co-Ltd/1X00H50L,"Ningbo, Zhejiang, Chinese Mainland",Dr Jim Song,Chinese Mainland,"Exporter, Manufacturer",2004,"Arts & Crafts, Costume & Fashion Jewellery, Dolls, Educational Toys, Gifts, Toys & Sports Supplies, Jewellery & Watch, Printed Matters, Stationery","3/F, No. 3, Shengbao Road, Jiangbei District, Ningbo City, Zhejiang Province, 315020 China.","Eastern Europe, North America, Scandinavia, Western Europe ODM OEM",,,General Manager,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Xiang-Jun-Toys-Industrial-Co-Limited/1X09FH0L,Hong Kong,Yie Jessie,Hong Kong,,,,"Flat A, 8/F, No.227 Nathan Rd, Yau Ma Tel, Kowloon Tong, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/New-Forest-Toys-Industrial-Limited/1X08UP3U,Hong Kong,Mr Linson Xu,Hong Kong,Manufacturer,,"Baby Toys, Gifts, Toys & Sports Supplies, Home Products, Lights & Constructions, Homeware & Lifestyle Essentials","RMS 05-15 13A/F South Tower, World Finance CTR Harbour City, 17 Canton Road,",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/New-Yuan-Zhi-Trading-Co-Limited/1X0F0CS8,Hong Kong,Miss Susan Wang,Hong Kong,Manufacturer,,,"Flat/Rm 803 8/F Easey Commercial Building 253-261 Hennessy Road Wan Chai, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/CTM-Global-Limited/1X0F0D8P,Hong Kong,Ms Cathine Chan,Hong Kong,Manufacturer,,"Arts & Crafts, Educational Toys, Festive Supplies, Gift Sets",Unit 705AA New East Ocean Centre Tsim Sha Tsui East Kowloon,,,,Managing Director,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Yongkang-Tingjin-Sport-Leisure-Articles-Co-Ltd-/1X06ZARF,"Jinhua, Zhejiang, Chinese Mainland",Mr Ting Ye,Chinese Mainland,"Exporter, Manufacturer",2004,Ride-On Toys,"#338 Shifang Xi Road, Huku Industry Zone, Yongkang City, Zhejiang Province, China.","Africa, Australasia, Central & South America, Hong Kong, Middle East, North America, Southeast Asia, Taiwan",51 - 100,"US$ 1,000,000 - 4,999,999",Foreign Trade Manager,Tingjin ODM OEM Certificate Name Issued By Certificate Type Valid Date 出口许可证 - - - ISO9001 - - - SGS REPORT - - - View details Factory & Facility
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HONGKONG-KING-SUN-YU-INDUSTRIAL-COMPANY-LIMITED/1S00ODJUZ,Hong Kong,Ms Yu Sophia,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/IPLAY-ILEARN-INC/1S00OSZSP,"Minnesota, USA",Mr Jordan Becker,USA,Manufacturer,2017,,"225 S 6th St STE 3900 Minneapolis, MN 55402","North America, Western Europe",26 - 50,"US$ 250,000 - 499,999",VP Sales & Marketing,"Bouncy Pals, iPlay iLearn, Tiny Wonders View details Factory & Facility"
https://sourcing.hktdc.com/en/Supplier-Store/Profile/1000-Miles-Limited/1X0AC7OR,Hong Kong,Lily Li,Hong Kong,,,"Bags, Handbags & Accessories","Unit 805, 8/F, Harbour Crystal Centre, No. 100 Granville Road, Tslmshatsui East, Kowloon, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jingxing-Industrial-HK-Limited/1S00OJS8K,Hong Kong,Mr Baggio Law,Hong Kong,"Export Agent, Wholesaler",2010,"Action Figures, Educational Toys, Plush & Stuffed Toys","Flat B3, 19/F Tung Lee Commercial Building 91-97 Jervois Street Sheung Wan, Hong Kong","Australasia, Chinese Mainland, Eastern Europe, Hong Kong, Japan, Korea, Scandinavia, Southeast Asia, Taiwan",201 - 500,"US$ 10,000,000 - 49,999,999",,PUZZLE tiger
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Jiashan-Chengrun-Audio-Co-Limited/1S00OD5M1,Hong Kong,Xing Gong,Hong Kong,,,,"Room 209, 2/F, Kam Foo Industrial Building, No. 30-38 Lam Tin Street, Kwai Chung, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Guangdong-DBS-Culture-Communication-Co-Ltd/1S00ODO5X,Chinese Mainland,Miss nana xiao,Chinese Mainland,,,"Action Figures, Gifts / Souvenirs View details Factory & Facility",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HK-STYS-LIMITED/1S00O6A0Q,Hong Kong,Miss linda lee,Hong Kong,,,"Beach Toys, Bubble Guns & Water Guns, Darts, Educational Toys, Party Supplies, Toy Sporting Goods, Toy Vehicles",,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Sailing-Toys-HK-Company-Limited/1S00O36L3,Hong Kong,Ms Lorin Choi,Hong Kong,"Manufacturer, Wholesaler",2012,"Baby Toys, Beach Toys, Bubble Guns & Water Guns, Educational Toys, Gift Packaging, Gift Sets, Gifts / Souvenirs, Sports Supplies, Toy Sporting Goods, Toy Vehicles","Building 4,HeHua Mansion,WenGuan road, ChengHai, Shantou City,GuangDong China",Worldwide,51 - 100,"US$ 5,000,000 - 9,999,999",Sales Manager,QIHAN PUZZLE BUILDING PUZZLE TOYS SCIENCE AND EDUCATION SUMMER TOYS View details Factory & Facility Research & Development Quality Control
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Hop-Hing-Development-Limited/1S00OG7J8,Hong Kong,Jessie Lee,Hong Kong,,,,"Unit 18, 5/F., Hi-Tech Industrial Centre, 491-501 Castle Peak Road, Tsuen Wan, New Territories, Hong Kong",,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/HUAN-ZHI-TOYS-LIMITED/1S00ODUAC,Chinese Mainland,Ms sijia Xu,Chinese Mainland,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/JianJian-Technology-Co-Limited/1S00OQCH9,Hong Kong,Ms XUAN HUANG,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Aison-Industrial-Co-Ltd-/1S00ODELV,Hong Kong,Mr mingyang Zhou,Hong Kong,,,,,,,,,
https://sourcing.hktdc.com/en/Supplier-Store/Profile/Wangfeng-Toys-Ind-l-Co-Ltd/1X07NQ6O,Hong Kong,Miss - Choi,Hong Kong,Manufacturer,2009,"Educational Toys, Gifts, Toys & Sports Supplies, Ride-On Toys, Toy Vehicles","Flats B2 & C2, 7/F, Phase 2, Hang Fung Industrial Builiding, 2G Hok Yuen Street, Hung Hom, Kowloon, Hong Kong","Central & South America, Eastern Europe, Hong Kong, Japan, Korea, Middle East, North America, Other Asian Countries, Scandinavia, Southeast Asia, Taiwan, Western Europe, Worldwide",101 - 200,"US$ 250,000 - 499,999 ODM OEM",-,
