"image-container href","img-responsive src","exhibitor-name","exhibitor-info href","wrap-word","directory-stand 2","title-in-exhibitor-summary","brands href","wrap-word 2","text-left","pps-tags","pps-tags href"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.win%20source%20electronics.org-5d497678-bf0b-4062-a236-f986d2728595.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-a62f07e6-02bb-4414-8343-5eacfbca10c5/desktop-small/2a85312a-03d9-4c41-92d0-23cadb390046.png","WIN SOURCE ELECTRONICS","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.win%20source%20electronics.org-5d497678-bf0b-4062-a236-f986d2728595.html","In a rapidly evolving global market, WIN SOURCE helps clients build flexible, resilient supply chains. Through customized procurement strategies and precise inventory management, we solve long-standing supply chain challenges, including reducing TCO, sourcing EOL components, and managing Excess Inventory. Leveraging our global supply chain optimization and efficient procurement platform, clients gain precise access to electronic components worldwide, meeting complex project requirements.","8G11","","","","Categories","Connectors , Inverter/ Converter, Sensors & Safety Components, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, Automotive & Auto Parts, Electrical & Electronics","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.win%20source%20electronics.org-5d497678-bf0b-4062-a236-f986d2728595.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wuerth%20industry%20service%20thailand%20co%20ltd.org-4751de3b-b2fa-4c65-987e-bb54d01fe3ce.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-f451a77d-0005-4387-bbb2-affc7c0f11f1/desktop-small/b54022dd-09ad-4837-8a7f-aad9978d4419.jpg","WUERTH INDUSTRY SERVICE (THAILAND) CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wuerth%20industry%20service%20thailand%20co%20ltd.org-4751de3b-b2fa-4c65-987e-bb54d01fe3ce.html","Wurth Industry Thailand is a trusted multi-category supplier of C-Parts, offering a broad range of fasteners, MRO, PPE, tools, and more. Our intelligent systems like CPS®KANBAN and ORSY®mat automate inventory, reduce costs, and ensure stock availability. With vendor-managed solutions and global expertise tailored to local needs, we help manufacturers streamline procurement and maintain efficient, uninterrupted production.","8L29","","","","Categories","Assembly Station & Equipment, Smart Factory, Connectors , Wiring, Circuitry & Conduit, OTHERS, Distributor/Agent/Importer/Trader/Wholesaler/Retailer, OTHERS, Agriculture, Automotive & Auto Parts, Electrical & Electronics, Machine Building, Medical Device","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wuerth%20industry%20service%20thailand%20co%20ltd.org-4751de3b-b2fa-4c65-987e-bb54d01fe3ce.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wuhu%20chebeijian%20automobile%20technology%20co%20ltd.org-8964bf60-1700-4e4b-8f81-103fb1b6c90c.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","WUHU CHEBEIJIAN AUTOMOBILE TECHNOLOGY CO., LTD.","","","8J33","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.wuxi%20guan%20qing%20yi%20transmission%20machinery%20co%20ltd.org-91883b87-3158-4a23-a074-5dc63089d28e.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","WUXI GUAN QING YI TRANSMISSION MACHINERY CO., LTD.","","","8M28","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.xiamen%20guanwei%20intelligent%20tools%20co%20ltd.org-ff5f4cf1-fbfe-4892-9ba5-01e58a9d5df9.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","XIAMEN GUANWEI INTELLIGENT TOOLS CO., LTD.","","","8C15","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.xinxiang%20coolworks%20filter%20co%20ltd.org-bda46522-f668-4263-8a79-160d074faa24.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-64e7512e-4219-4c0a-a0e0-f2e74f4981e2/desktop-small/9945c30b-e785-4e98-b96d-66daa46b45b2.png","XINXIANG COOLWORKS FILTER CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.xinxiang%20coolworks%20filter%20co%20ltd.org-bda46522-f668-4263-8a79-160d074faa24.html","Coolworks Filter is a professional manufacturer of air compressor filters with rich experience.    Mainly supplying: Replacement and customized filters of air compressors (oil separator, air filter, oil filter); Air compressor parts; Line Filters; Vacuum Pump Filters; Hydraulic Filters, for many air compressor brands.","8C17","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.xinxiang%20coolworks%20filter%20co%20ltd.org-bda46522-f668-4263-8a79-160d074faa24.html","coolworks","Categories","Filter & Filtration, Machine Learning, Manufacturer (Brand Owner), OTHERS","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.xinxiang%20coolworks%20filter%20co%20ltd.org-bda46522-f668-4263-8a79-160d074faa24.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yst%20automation%20co%20ltd.org-4db6832e-972b-4716-9f6c-ba0230acc838.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-64ce54e0-08a3-406b-b420-caf4407f47dc/desktop-small/d74de9e1-60de-421d-b6aa-cf9748dcafb0.png","YST AUTOMATION CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yst%20automation%20co%20ltd.org-4db6832e-972b-4716-9f6c-ba0230acc838.html","We are firmly committed to operating our operations with a focus on customer satisfaction. With good sales service and quality products according to international standards.
Linear Guide Way, Ball Screw, Coupling, Cover Strip, Support Unit, Bearing Series, Electric, Linear Ball Bearings, Linear Blocks & Shafts, Profiles Accessories, Shaft Type Linear Guides, Support Unit of Ball Screw","8K29","","","","Categories","OTHERS, Others, OTHERS","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yst%20automation%20co%20ltd.org-4db6832e-972b-4716-9f6c-ba0230acc838.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yudian%20hong%20kong%20automation%20technology%20co%20ltd.org-a8a412db-87cf-4178-9fa5-9707f9a694fd.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-03e1f953-c4ff-4233-bf24-8ca2d024ec1a/desktop-small/784b845e-2202-401c-8280-9a9521ffe478.png","YUDIAN (HONG KONG) AUTOMATION TECHNOLOGY CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yudian%20hong%20kong%20automation%20technology%20co%20ltd.org-a8a412db-87cf-4178-9fa5-9707f9a694fd.html","Yudian Automation is a global leader in high-end intelligent temperature control, ranking No.1 in global PID controller shipments with an annual capacity exceeding 14M units. Since 1991, we have pioneered industrial automation with our AI-8 series and world-first self-tuning cascade algorithms. Trusted by industry giants, our precision instruments meet stringent semiconductor standards and dominate the lithium battery and PV sectors. We offer a 60,000m² modern facility, industry-leading accuracy (0.05 Class), and robust global support.","8J03","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yudian%20hong%20kong%20automation%20technology%20co%20ltd.org-a8a412db-87cf-4178-9fa5-9707f9a694fd.html","YUDIAN","Categories","ELECTRICAL & CONTROL, Control System , FA Equipment & Solutions, Manufacturer (Brand Owner), Electrical & Electronics, Food & Beverage Processing, Machine Building, Metallurgical, Packaging, Plastic & Rubber","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yudian%20hong%20kong%20automation%20technology%20co%20ltd.org-a8a412db-87cf-4178-9fa5-9707f9a694fd.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yueqing%20dongbo%20electromechanical%20co%20ltd.org-a624f52b-c153-49d5-83a0-82127ff48bcf.html","https://pub-mediabox-storage.rxweb-prd.com/exhibitor/logo/exh-64396923-b598-4f71-aa0f-00bda1e20f17/desktop-small/201dd1e8-1b8b-460b-8421-35c15b66ad58.png","YUEQING DONGBO ELECTROMECHANICAL CO., LTD.","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yueqing%20dongbo%20electromechanical%20co%20ltd.org-a624f52b-c153-49d5-83a0-82127ff48bcf.html","Don Boom ( Thailand ) Co., Ltd. was established in 2024, with its headquarters in China being Yueqing Dongbo Electromechanical Co., Ltd. Established in 2003, we specialize in producing stainless steel clamps, single ear clamps, earless clamps, stainless steel sleeves, aluminum sleeves, and stainless steel clamp rings, and have passed ISO9001, ISO14001, and IATF16949 certifications. This product is widely used in automotive pipes.","8G28","Brands","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yueqing%20dongbo%20electromechanical%20co%20ltd.org-a624f52b-c153-49d5-83a0-82127ff48bcf.html","DWB","Categories","OTHERS, Manufacturer (Brand Owner), Automotive & Auto Parts","https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yueqing%20dongbo%20electromechanical%20co%20ltd.org-a624f52b-c153-49d5-83a0-82127ff48bcf.html"
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yuyao%20huazan%20instrument%20co%20ltd.org-eeff99b1-0c20-43e2-8381-c75f8c72d0a4.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","YUYAO HUAZAN INSTRUMENT CO., LTD.","","","8D06","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.yuyao%20xuhengjia%20lighting%20co%20ltd.org-41bddc72-8eed-4214-8352-9bd2381c2494.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","YUYAO XUHENGJIA LIGHTING CO., LTD.","","","8D07","","","","","",""
"https://www.assemblytechexpo.com/en-gb/for-visitors/search-for-exhibitors/exhibitor-profile.zds%20co%20ltd.org-74177198-6403-4cff-a7be-006c51bc2255.html","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAHYAAAB2CAYAAAAdp2cRAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAAHYYAAB2GAV2iE4EAAAQNSURBVHhe7d07S+xAAMXxubdSSytFsPYLWFjZCVa2tn4yW1sRFMQHVooPsPJd+UDxBVqoqLhyZkeueneTzXvm5PwgmGTT5P5JMjvXdf+8vr42jND5634KGYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpKq7NN2T09PZmtry1xeXprn52e3l1N3d7fp7+83w8PDpqenx+0tViVhEXV2dta8vLy4PfXQ1dVlJiYmSolbya0YV2rdogLOGedehkrC4vZbV2WdeyW34unpabfWNDU15dY4VXG+GhWTUlhSCktKYWMcHByYxcVFMzMzYxesY5/vFLYNvNdeWFgw6+vr5uLiwk6iYME69uE1HOMrhW1jbW3NXF1dua3/4TUc4yuFbQG32qioX3CMr7dlhW3h9PTUrcVLcmyZFLaF+/t7txYvybFlUlhSCttCb2+vW4uX5Ngy0YQ9OzszR0dHbiubwcFBtxYvybFlogj78fFhNjc37fvLm5sbtze9oaEh09fX57bawzE41kcUYff29szj46MNvLy8nMvEwejoaGRcvIZjfBV8WMwG7e7uuq3m9srKio2cBX7LYXx83IyMjJiBgQH76y1YsI59eK2sX3NJI/iw29vb5u3tzW014Xa8sbHhtrLBrXZsbMxMTk7aBeu+3n6/CzosAp6cnLitnw4PD3MbTIUo6LBxV2Veg6kQBRv2+PjY3N7euq3W8hxMhSbIsHim7uzsuK1oeQ2mOtFoNHJ7tmcVZFiMghGsU3kOptp5f3+3d4f9/X23p1rBhX14eLDvW5MqcjCFW/38/Lyd/fJFcGExw5T2tlrEYOru7s7Mzc3Znz4JKuz5+bld0sp7MIUrFFeqj4OzYMIiCq7WrPBsXl1dzTyYwrN0aWnJPlt9FExYPFfxfM3D9fV16sHU18jXl9FvO0GE/T0fnIc0gynfRr5RggiL96y/54PzkGQw5ePIN4r3YfEPj1mmInQ6mPJ15BvF+7BFP8viBlM+j3yjeB22k/ngPLQbTOFZiiva15FvFG/DJpkPzgMGU/gc6/cFsTEKDpG3YZPOB8tPXoZNOx8s/3gZNst8sDR5GTbLfLA0efuMlWwUlpTCklJYUgpLSmFJKSwp/S3FElRxvrpiSSksKYUlVckzFn+TsK7/JYcPT+NztkWr5IrFFx/UVVnnXklYfJsFvvigbnDOOPcy6OtZSlCbr2eR4mlUTEphSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwpJSWFIKS0phSSksKYUlpbCkFJaUwlIy5hOOnhfbV4xb3wAAAABJRU5ErkJggg==","ZDS CO., LTD.","","","8M06","","","","","",""
