bb-0 href,normal,is-hidden_small,bb-0,bb-0 href 2
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=973251,,"Octillion, headquartered in Richmond, California, is a Tier 1 supplier of advanced high-density energy storage systems focused on the electrification of passenger cars, trucks, and buses. With 9 globa...",5-A30,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=973251&booth=5-A30&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=970077,Oerlikon Friction Systems (Germany) GmbH,"Oerlikon: Your Global Technology Partner for Enhanced Battery SafetyAs a leading and trusted technology partner to the global automotive industry, Oerlikon is at the forefront of innovation in battery...",4-C60,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=970077&booth=4-C60&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=954454,Oetiker Deutschland GmbH,"Oetiker supplies connecting solutions for mission-critical applications in eMobility. We apply our broad and deep experience in the vehicle industry to design innovative, reliable and cost-effective m...",1-E70,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=954454&booth=1-E70&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=954188,OmegaOne Sp. z o.o.,"OmegaOne is a Polish manufacturer of wire harnesses and electromechanical assemblies for electromobility, energy storage, renewable energy and industrial applications. Since 1989, we have supported OE...",5-B56,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=954188&booth=5-B56&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=971903,OMERIN SAS,"The Omerin group has been producing electrical cables for extreme conditions since 1959.The OMERIN Group, an innovative player in the Automotive and E-mobility sector, is the world's leading manufactu...",3-B80,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=971903&booth=3-B80&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=954784,Omnitron Griese GmbH,"For more than four decades, Omnitron Griese GmbH has been developing and manufacturing customised battery packs, batteries and integrated system solutions in Germany. As a master distributor for renow...",4-A86,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=954784&booth=4-A86&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=343348,Omron Electronic Components Europe BV,"OMRON Electronic Components Europe B.V. is a leading supplier of advanced electronic components for energy, industrial, testing and mobility applications. As part of OMRON Corporation, we combine glob...",5-G42,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=343348&booth=5-G42&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=958119,ONE-SIXONE,"One-sixone designs, develops, tests, and manufactures tailored innovative cell and battery solutions for the specific needs of demanding applications.  ENGINEERING  A battery system combines various t...",3-C10,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=958119&booth=3-C10&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=972592,"ONGOAL Technology Co., Ltd.","Established in 2008, ONGOAL is recognized as a National High-Tech Enterprise in China. We provide complete engineering design and delivery service, core equipment and accessories, software, and other ...",1-M21,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=972592&booth=1-M21&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1016956,OPmobility,"OPmobility is a world leader in sustainable mobility and a technology partner to mobility players worldwide. Driven by innovation since its creation in 1946, the Group is today composed of five comple...",5-B50,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1016956&booth=5-B50&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=976868,Optimized Battery Systems,"OBS focused in the development and manufacturing of both Battery Management Systems (BMS) and BMS-related peripheral products, such as insulation monitoring devices and additional sensing solutions. O...",4-A40,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=976868&booth=4-A40&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=957611,Origalys,"OrigaBatt – Intelligent Battery Cycling for Advanced R&DFrom electrochemistry expertise to next-generation battery cyclers.High-precision, safe and scalable battery cyclingIntelligent software with re...",5-A39,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=957611&booth=5-A39&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=957623,Orion Engineered Carbons,"Orion is a leading global supplier of carbon black, offering tailored conductive solutions that enhance battery performance, safety, and longevity. With innovation centers across three continents and ...",3-B05,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=957623&booth=3-B05&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=974096,Orkli S. Coop,Company located in Spain producer of non woven substrates for multiples purposes. Belcor TM is a new product range of substrates based in high Temperature resistance  fibers (Belcotex) consolidated wi...,3-C75,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=974096&booth=3-C75&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=974572,Osterrath GmbH & Co. KG,"Stamping and tube form products which meet your requirements. In addition to our extensive selection of standard products, we specialize in custom development.",1-L12,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=974572&booth=1-L12&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=961568,"Pamica Electric Material (Hubei) Co., Ltd.","Pamica is a leading technical manufacturer specializing in research and development, manufacturing, and marketing of mica products, non-alkali fiberglass cloth, and advanced new energy insulation and ...",4-B68,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=961568&booth=4-B68&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=955329,,"The Engineered Materials Group of Parker Hannifin is the global leader in the field of designing, developing and manufacturing sealing systems and engineered components made from polymer materials, th...",1-G20,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=955329&booth=1-G20&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1020207,Parolin Stampi srl,Parolin Stampi S.r.l. affianca il cliente nella realizzazione di componenti in metallo di varie forme dimensioni e tipologia di materiale. Offre diversi servizi adattandosi costantemente alle esigenze...,3-B36,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1020207&booth=3-B36&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=960540,Paul & Co GmbH & Co KG,"As an expert for winding cores, Paul & Co provides innovative and individual solutions to meet customer challenges. Especially for separator film, aluminium and copper foils for lithium-ion batteries,...",4-G20,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=960540&booth=4-G20&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=955340,PEC N.V.,PEC helps battery cell producers in the development and scale up of their GIGA factories. We provide the technology and equipment for the complete activation including RAPID Single-Step Electrolyte Fi...,3-B16,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=955340&booth=3-B16&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=961790,PEM Motion GmbH,DRIVING THE FUTURE - PEM Motion is a globally active consulting and engineering service provider specialising in electric drive systems and energy storage solutions. Our clients benefit from a compreh...,1-M57,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=961790&booth=1-M57&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=971223,Peter Huber Kältemaschinenbau SE,"Huber Kältemaschinenbau is the technology leader for high precision thermoregulation solutions in research and industry. Our products ensure precise temperature control in laboratories, pilot plants a...",3-D05,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=971223&booth=3-D05&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=985914,Pexapark Ltd.,"Pexapark is the price intelligence platform for clean energy. Covering solar, wind, and battery storage across more than 20 countries, Pexapark helps clean energy buyers, sellers, and investors naviga...",2-C11,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=985914&booth=2-C11&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=982217,PhD Energy,"PHD Energy Inc. is a leading designer and manufacturer of advanced battery solutions. With five manufacturing facilities in China, we produce high-quality batteries ranging from Li-MnO₂ primary cells ...",4-B76,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=982217&booth=4-B76&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=975931,"Philenergy Co., Ltd.","Philenergy: Revolutionizing Battery Manufacturing with Laser Technology!Established in Korea in 2020, Philenergy is at the forefront of battery manufacturing innovation, driven by our cutting-edge and...",4-F10,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=975931&booth=4-F10&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=974981,Pickering Interfaces,Pickering Interfaces will showcase modular signal switching and sensor simulation solutions for automotive and electric vehicle electronics test at The Battery Show Europe 2026.Visitors to Stand 3-D81...,3-D81,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=974981&booth=3-D81&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=973520,Piemonte Agency,"Piemonte region (North-West of Italy), and its capital Torino are the core of the national automotive industry and one the main European transportation clusters. The region’s ecosystem covers the enti...",1-H30,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=973520&booth=1-H30&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1018176,Pieron GmbH,"PIERON GmbH has been developing and manufacturing innovative, high-quality contact and connection solutions for demanding industrial applications for more than 100 years. Contact elements are ring-sha...",5-G16,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1018176&booth=5-G16&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=955510,Plasmatreat GmbH,"Plasmatreat is an international leader in the development and manufacture of atmospheric and low pressure plasma systems for the pretreatment of substrate surfaces. Whether plastic, metal, glass or pa...",3-D10,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=955510&booth=3-D10&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=972813,PLAST-MET Automotive Systems Sp. z o.o.,"PLAST-MET is one of the leading sheet-metal components manufacturer for automotive industry.  Our key competencies are stamping, welding and assembling.  IATF certified company is delivering wide vari...",5-B10,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=972813&booth=5-B10&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=979790,PlasticsToday,"For nearly a century, PlasticsToday has set the standard in global B2B plastics media. Our seasoned editors deliver comprehensive coverage from breaking news and in-depth analysis to technical insight...",5-A80,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=979790&booth=5-A80&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=961457,PNT,"PNT, founded in 2003, is a Korean machine manufacturer specialized in roll-to-roll converting machines. We are particularly focused on the secondary battery electrode manufacturing processes such as c...",4-F16,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=961457&booth=4-F16&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=967656,Podium Advanced Technologies,"Podium Advanced Technologies has a proven track record in successful design, development and prototyping of battery packs using all cell types, for highly diverse and custom applications. We have demo...",3-D20,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=967656&booth=3-D20&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1018108,POEN Europe GmbH,"POEN stands for Positive Energy, dedicated to reusing wasted energy and resources to create new value. We are expanding remanufacturing technology beyond Korea to Europe and the U.S., enabling the ups...",4-F64,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1018108&booth=4-F64&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1020382,Polaron,,1-E30,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1020382&booth=1-E30&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=974079,POLIMIROIR SAS,"POLIMIROIR, specialized in rolls manufacturing and maintenance, provides solutions in many sectors of plastic industry, particularly cross-flow rollers used in various types of film production lines. ...",5-C35,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=974079&booth=5-C35&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=1019530,Pollmann International GmbH,Mechatronics solutions for future mobility - with the precision of clockwork. We engage early in the process and support our customers from development and project planning through to series productio...,1-A40,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=1019530&booth=1-A40&show_id=TBSE26
https://tbse26.mapyourshow.com/8_0/exhibitor/exhibitor-details.cfm?exhid=8634,Poly-Nova Technologies Corporation,Poly Nova Technologies is part of the starlim and sterner group based in Canada/Ontario. Poly Nova develops and manufactures customized precision rubber products. The company's expertise in performanc...,3-A80,https://tbse26.mapyourshow.com/8_0/floorplan_link.cfm?exhid=8634&booth=3-A80&show_id=TBSE26
