"group src","heading","web","web 2","list-group-item-text","sector_block","sector_block 2","sector_block 3","sector_block 4","sector_block 5","sector_block 6","sector_block 7","sector_block 8","sector_block 9","sector_block 10","sector_block_outer","sector_block_outer href","btn href"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50607/thumb_2046_50607_49615_3635.png","OMNI C&S, Inc","Stand No- HC-R060, Hall C","Republic Of Korea","OMNIC&S is a global mental tech company specializing in EEG- and PPG-based digital mental healthcare solutions. Founded in 2014, the company developed OMNIFIT, a one-stop mental healthcare platform that integrates measurement, ana ...","HealthTech","Personal Health Record Systems","Healthcare Information Systems, Software (HIS)","eHealth, Telemedicine, Telematics, Telemetry","Education, Training, Quality Management","Data Security","Associations, Institutions, Societies","Wearable Technologies, Smart Textiles","Remote Patient Monitoring Tools","mHealth, mobile IT, Wireless Technologies (Bluetooth, Wi-Fi)","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/omni-cs-inc","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/omni-cs-inc"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54359/2046_54359_53278_8603.png","OneIot - Built Exactly How You Need It","Stand No- HC-R057, Hall C","India","OneIoT is a bootstrapped, profitable IoT platform company delivering AI-native, fully customized solutions for Smart Cities, Climate Control, and Asset Tracking. Founded in December 2022, we've achieved $1M+ revenue with multiple  ...","Internet of Things (IOT)","Smart Cities","AgriTech & FoodTech","Smart Manufacturing","Sustainability & Green Climate - Tech","Agriculture 4.0 (Crop Production and Livestock)","Agri-Biometrics","Adaptive Irrigation","Sustainable Systems - Climate Intelligence","Environmental Solutions - Water","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/oneiot-built-exactly-how-you-need-it","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/oneiot-built-exactly-how-you-need-it"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55535/2046_55535_54439_7737.png","OSINTech Inc","Stand No- HC-P202, Hall C","Japan","OSINTech is a Japan-based policy intelligence company focused on empowering organizations to respond to global rulemaking. Its flagship platform, RuleWatcher (UN-awarded), aggregates and analyzes primary-source policy data from go ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/osintech-inc"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55030/thumb_2046_55030_53944_3166.png","Osome","Stand No- HC-029, Hall C","Singapore","Osome removes financial admin as a constraint to ambition. Entrepreneurs have great ideas; success depends on execution. We reclaim founders’ time by turning routine administrative friction into a scalable advantage, allowing yo ...","Business & professional services","Artificial Intelligence","Fintech","Big Data & Analytics","Digital Finance","Taxation Solutions","Billing / Invoicing Software","Auditing Solutions","Artificial Intelligence","Real-Time Analytics","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/osome","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/osome"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55737/thumb_2046_55737_54641_5536.png","OtterHalf","Stand No- HC-P034, Hall C","Singapore","Founded on the belief that businesses have the power to contribute to a better world, OtterHalf—a play on 'Other Half'—is an award-winning fractional marketing agency helping brands grow through strategy-first, sustainable mar ...","Business & professional services","Education Tech","Gaming","Internet of Things (IOT)","Media, Marketing & Advertising Tech","Performance Marketing","Influencer Marketing","Email Marketing","Digital Marketing","Creator Economy & Influencer Marketing","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/otterhalf","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/otterhalf"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/56375/thumb_2046_56375_55279_5368.png","Outsourcingwise Consulting Pte Ltd","Stand No- HC-P063, Hall C","Singapore","AI | Data | Accounting and Advisory| Sustainability | Corporate Trainings

We help organizations work smarter, faster, and effortlessly. Our services include Corporate Training, Artificial Intelligence & Machine Learni ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/outsourcingwise-consulting-pte-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55654/thumb_2046_55654_54558_3489.png","Oversea-Chinese Banking Corporation Limited","Stand No- HB-P008, Hall B","Singapore","OCBC is Singapore’s longest established bank, founded in 1912 and formed in 1932 through the merger of three local banks. As Southeast Asia’s second largest financial group, we hold among the world’s highest credit ratings.  ...","AR/VR/MR & Gaming","Artificial Intelligence","AgriTech & FoodTech","Consumer Tech, Smart Home & Smart Workplace","Ecommerce","Platforms","eLogistics","Large Appliances","Healthcare Electronics","Autonomous Mobile Robots (AMRs)","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/oversea-chinese-banking-corporation-limited","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/oversea-chinese-banking-corporation-limited"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55031/thumb_2046_55031_53945_7604.png","PATHSDATA LLC","Stand No- HC-Q009, Hall C","United States of America","PATHSDATA is an AWS Select Tier Consulting Partner specializing in enterprise agentic AI systems and cloud-native data platforms.

What We Build:

Autonomous AI Agents – Multi-agent systems that plan, rea ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/pathsdata-llc"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55530/thumb_2046_55530_54434_1664.png","PHARMKULEN","Stand No- HC-R084, Hall C","Cambodia","PharmKulen is Cambodia's first digital pharmacy platform. 
We solve a critical problem: 95% of Cambodia's 3,800+ pharmacies are paper-based, leaving patients walking from pharmacy to pharmacy asking, ""Do you have this medici ...","HealthTech","Artificial Intelligence","Big Data & Analytics","Coding and Development","Ecommerce","ERP / Business Management","Web Development","Operating Systems Development","Frontend Development","Backend Development","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/pharmkulen","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/pharmkulen"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53454/thumb_2046_53454_52389_7993.png","Physiologas Technologies Inc","Stand No- HC-P133, Hall C","Japan","Physiologas Technologies is developing ""Waterless Hemodialysis"" to revolutionize dialysis treatment. We are developing a compact, stand-alone home hemodialysis device that eliminates the need for complex plumbing and continuous wa ...","HealthTech","Telemedicine","Remote Patient Monitoring Tools","Real time Analytics","Genomics and Personalized Medicine Technologies","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/physiologas-technologies-inc"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54824/2046_54824_53738_3569.png","Plainbit Co.,Ltd","Stand No- HC-P098, Hall C","Republic Of Korea","PLAINBIT provides cyber security services in the fields of information security, incident response, digital forensics, security audits, and eDiscovery. Since our establishment in 2013 in Korea, we have continuously developed techn ...","Cyber security","Ransomware","Network & Infrastructure Security","Legal, Regulations, Investigations & Compliance","Digital Forensics & Incident Response","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/plainbit-co-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50609/thumb_2046_50609_49617_5495.png","Planet Technology Corporation","Stand No- HB-014, Hall B","Taiwan Province, People’s Republic of China","PLANET Technology Corporation, founded in 1993 and headquartered in Taiwan, is a global leader in IP networking transmission technology. Our comprehensive product portfolio includes Network Management Systems, LAN Switches, Indust ...","Internet of Things (IOT)","Cyber security","5G & Telecommunications","Networking & Infrastructure","Smart Manufacturing","Communication Equipment","Broadband Services","Warehousing","Factory Automation","Energy Management & Sustainability","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/planet-technology-corporation","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/planet-technology-corporation"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54825/thumb_2046_54825_53739_7185.png","PNPSRCURE Inc","Stand No- HC-P084, Hall C","Republic Of Korea","PNPSECURE is Korea’s leading Unified Identity and Access Management (IAM) solution provider, specializing in database, system, OS, and account access control. Since its establishment in 2003, PNPSECURE has pioneered gateway-base ...","Cyber security","Security Credentials","Operations Security","Cloud Security","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/pnpsrcure-inc"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53226/2046_53226_52167_5478.png","pQCee","Stand No- HC-Q067, Hall C","Singapore","pQCee is a quantum cybersecurity startup.  We design and build post-quantum products and solutions to strengthen and protect the $trillion digital economy against quantum attacks. Products by pQCee include 
  (1) SafeQuard,  ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/pqcee"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/53974/thumb_2046_53974_52895_8399.png","Pragnakalp Techlabs","Stand No- HC-Q019, Hall C","India","At Pragnakalp Techlabs, we're passionate about harnessing cutting-edge AI technologies to create solutions that streamline operations and unlock new opportunities for startups and enterprises. Our mission is to deliver robust appl ...","HealthTech","Media, Marketing & Advertising Tech","Artificial Intelligence","Big Data & Analytics","Coding and Development","Patient Engagement and Experience Platforms","Opensource","Healthcare Information Systems, Software (HIS)","Healthcare Analytics","Electronic Medical Record, Electronic Health Record Systems","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/pragnakalp-techlabs","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/pragnakalp-techlabs"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/50610/thumb_2046_50610_49618_4280.png","Pro5 Pte. Ltd","Stand No- HC-P037, Hall C","Singapore","Pro5 built the most efficient AI Recruiter, to find & hire vetted talent that truly fits the job – in minutes, at a fraction of the cost.

With a nuanced understanding of job requirements, our AI recruiter sources, v ...","Software Services","HR Tech","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/pro5-pte-ltd"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55293/thumb_2046_55293_54198_9910.png","Property Technology Solutions   Inc","Stand No- HB-A108, Hall B","Philippines","Collo is a Philippine-built B2B SaaS property management platform that streamlines operations for residential leasing, HOA and condominium management, hospitality, and commercial real estate. Our AI-powered system automates billin ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/property-technology-solutions-inc"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55294/thumb_2046_55294_54199_2608.png","PROTUM","Stand No- HC-P049, Hall C","Singapore","Protum is the trust infrastructure layer for enterprise AI agents in regulated markets. We combine AI security assessment, continuous governance, and operating model transformation into a single engagement model, helping enterpris ...","","","","","","","","","","","","","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/protum"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/55295/thumb_2046_55295_54200_4704.png","Providus","Stand No- HC-R035, HC-R036, Hall C","United Arab Emirates","Providus is an AI enabled digital consulting and technology implementation firm that helps organizations design and deploy secure, custom AI agents operating entirely within their own cloud or on-premise environments. We enable th ...","Artificial Intelligence","Software Services","Big Data & Analytics","Coding and Development","Cloud Services","Chatbots / Virtual Assistant","Applications including Development, Deployment & Design","Devops","Deep Learning","DataOps","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/providus","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/providus"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2046/54817/thumb_2046_54817_53731_8947.png","Proximus Global","Stand No- HA-B41E, Hall A","Belgium","Proximus Global, combining the strengths of Telesign, BICS, and Route Mobile, is transforming the future of communications and digital identity.
Together, our solutions fuel innovation across the world’s largest companies  ...","5G & Telecommunications","Artificial Intelligence","Big Data & Analytics","Cyber security","Internet of Things (IOT)","Telecommunications","IoT Solutions","Anti-spam, Anti-Malware & Anti-Virus & Email Security","IoT","Data Analytics","Read More","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/proximus-global","https://exhibitors.gitexasia.com/gitex-asia-2026/Exhibitor/ExbDetails/proximus-global"
