booth_no,company_name_cn,company_name_en,expo_show_id,expo_enterprises_exhibit_id,expo_enterprises_id,expo_manual_form_exhibit_id
N4-A002,广东隆邦智能装备实业有限公司,"Guangdong Longbang Intelligent Equipment Industrial Co., Ltd",12,16438,7490,17169
N4-A101,浙江海德曼智能装备股份有限公司,"Zhejiang Headman Machinery Co., Ltd.",12,16933,299,0
N4-A111,浙江金火科技实业有限公司,"Zhejiang GFIR Machine Tool Co., Ltd.",12,16759,253,19611
N4-A112,湖北毅兴智能装备股份有限公司,"Hubei Yixing Smart Equipment Joint Stock Co., Ltd.",12,16735,16,0
N4-A113,浙江博谷精密机械科技有限公司,"Zhejiang Bogu Precision Machinery Technology Co., Ltd.",12,18012,244,17156
N4-A181,西安巨浪精密机械有限公司,"Xi'an BILLOWS Precision Machinery Co., Ltd",12,16505,7215,19191
N4-A182,常州比优特精密夹具有限公司,"CHANGZHOU BEUT PRECISION FIXTURE CO., LTD.",12,18579,3122,16269
N4-A183,南通钰安机械有限公司,"Nantong Yan Machinery Co., Ltd.",12,17340,295,16761
N4-A185,安阳协佳精密机械有限公司,xiejia precision mechinery co.ltd,12,16813,7842,16331
N4-A201,陕西诺贝特自动化科技股份有限公司,"SHAANXI ROBOT AUTOMATION TECHNOLOGY CO.,LTD",12,17950,1844,17027
N4-A202,大连意美机械有限公司,"Dalian Yimei Machinery Co., Ltd.",12,18313,290,20501
N4-A211,山东沂水机床厂有限公司,"Shandong Yishui Machine Tool Co., Ltd.",12,17354,447,19506
N4-A212,中星数控机床科技（浙江）股份有限公司,"Zhongxing CNC Machine Tool Technology (Zhejiang) Co., Ltd",12,17408,4358,0
N4-A213,宁波贝宁机床有限公司,"NINGBO BLIN MACHINERY CO.,LTD.",12,18395,6770,0
N4-A281,山东建哈昱阳重工机械有限公司,"Shandong Jianha Yuyang heavy industry machinery co., ltd",12,17971,445,20209
N4-A282,山东雷欧机床有限公司,shandongleiou,12,16455,5133,19645
N4-A283,江苏新诺机械制造有限公司,"JIANGSU ZINO MACHINERY MANUFACTURING CO., LTD",12,17442,312,19838
N4-A301,台州市东部数控设备有限公司,"TAIZHOU EASTER CNC TECHOLOGY CO.,LTD",12,18503,3309,20348
N4-A302,天津市天森智能设备有限公司,"Tianjin Tiansen Intelligent Equipment Co., Ltd",12,17307,3480,18905
N4-A303,玉环市坎门机床厂,YUHUAN KANMEN MACHINE TOOL FACTORY,12,18250,4446,17255
N4-A311,宝鸡西力精密机械有限公司,"Baoji Xili Precision Machinery Co., Ltd.",12,17252,307,17194
N4-A312,三众智能精密机械（江苏）有限公司,"SAMAX LNTELLIGENT PRECISION MACHINERY (JIANGSU) CO.,LTD",12,17490,1818,0
N4-A313,南京嘉玺数控科技有限公司,"Nanjing Jiaxi CNC Technology Co., Ltd.",12,16742,7807,18894
N4-A315,高邮市永发机械有限公司,"Gaoyou Yongfa Machinery Co., Ltd.",12,17063,422,16704
N4-A381,扬州市华飞通用机械厂,YANGZHOU HUAFEI GENERAL MACHINE FACTORY,12,17210,2274,0
N4-A382,山东星亿机床有限公司,"Shandong Xingyi Machine tool Co., Ltd.",12,16588,7998,20150
N4-A383,山西风源机械制造有限公司,"Shanxi Fengyuan Machinery Manufacturing Co., Ltd.",12,18235,40,0
N4-A385,常州市华立达智能装备有限公司,"Changzhou hualida Intelligent  Equipment Co,Ltd",12,18241,8192,20641
N4-A386,河北大元重科机械有限公司,"Hebei Dayuan Heavy Science and Technology Machinery GO.,Ltd",12,18260,7598,19118
N4-A387,芜湖恒升重型机床股份有限公司,"Wuhu Hengsheng Heavy Duty Machine Tool Co., Ltd.",12,18329,209,0
N4-A401,深圳市汉锐科特精密机械有限公司,"shenzhen heavycut precision machinery co.,ltd",12,16824,909,18886
N4-A402,南京肯迈得机床制造有限公司,"Nanjing KMD NC Machine Tool Manufacture Co., Ltd.",12,17094,327,0
N4-A403,浙江旨恒机床有限公司,"ZHE JIANG ZHIHENG MACHINE TOOLS CO.,LTD.",12,17126,2999,19279
N4-A405,广东三杰数控机床有限公司,"Guangdong Sanjie CNC machine tool Co., LTD",12,16744,4376,0
N4-A411,重银机床（浙江）有限公司,"Heavy Silver Machine Tool (Zhejiang) Co, Ltd",12,16872,7932,19376
N4-A412,云南精机琥正机械有限公司,"Yunnan Precision Machine Tool Co., Ltd.",12,16585,259,19285
N4-A413,佛山市顺德区国强道生实业有限公司,"FOSHAN SHUNDE GUOQIANG DAOSHENG INDUSTRIAL CO.,LTD",12,16960,248,18114
N4-A421,南京建克机械有限公司,"Nanjing Jianke Machinery Co., Ltd.",12,18263,258,19541
N4-A422,浙江合信数控机床股份有限公司,ZHEJIANG HEXIN  CNC MACHINE TOOL CO.、LTD,12,18187,6430,0
N4-A481,南京道合数控科技有限公司,Dowell CNC Technology(Nanjing) Co. Ltd,12,18459,9492,19553
N4-A482,龙口市亨嘉智能装备有限公司,"Hengga Intelligent Equipment Co., Ltd",12,17242,5697,17712
N4-A483,安徽普力马康智能装备有限公司,"Anhui Primacon Intelligent Equipment Co., Ltd",12,16375,7378,17477
N4-A485,山东恒兴重工科技有限公司,"SHANDONG HENGXING HEAVY    INDUSTRY SCIENCE&TECHNOLOGY CO.,LTD",12,16717,7531,0
N4-A486,华粹智能装备有限公司,Hitrust Intelligent Equipment Co.Ltd,12,16819,7816,19090
N4-A487,南京伟舜机械有限公司,"WEISS MACHINERY CO., LTD.",12,17088,317,17317
N4-A501,上海普偌迈机电制造有限公司,"Shanghai Promax Electromechanical Manufacturing Co.,Ltd.",12,18402,3421,20047
N4-A502,株洲艾博硬质合金有限公司,"ZhuZhou Apple Carbide Tools Co.,Ltd",12,17736,9350,20000
N4-A503,合一智能科技（东莞）有限公司,"HOYI SMART TECH (DONG GUAN) CO.,LTD",12,16724,7678,18880
N4-A505,江苏启盛线缆有限公司,Jiangsu Chyssen Cable Co Ltd,12,18633,6448,0
N4-A506,北京恒立传媒广告有限公司,"Beijing HengLi Media Advertising Co., Ltd.",12,17429,852,0
N4-A507,鑫格尔传媒（北京）有限公司,Singear Media (Beijing) Co.，Ltd,12,17277,456,0
N4-A508,深圳市克雷特广告有限公司,Shenzhen Keleite Advertising Co. Ltd.,12,16968,1957,20451
N4-A509,机床杂志社《制造技术与机床》杂志,Machine Tool Magazine Agency,12,18362,853,0
N4-B001,济南第一机床有限公司,"Jinan First Machine Tool Co., Ltd.",12,18379,303,19552
N4-B002,宝鸡山崎精工智能装备有限公司,"BAOJI SHANQI SEIKO INTELLIGENT EQUIPMENT CO., LTD",12,17279,309,0
N4-B101,甘肃星火智能数控机床有限公司,"Spark Machine Tool Co., Ltd.",12,18355,297,16510
N4-B102,江苏飞亚机床有限公司,"Jiangsu Feiya Machine Tool Co., Ltd.",12,17065,251,0
N4-B111,杭州开兰重工机械有限公司,"HANGZHOU KAI-LAN HEAVY MACHINERY CO.,LTD.",12,16485,321,20102
N4-B112,云南CY集团有限公司,"YUNNAN CY GROUP CO., LTD",12,17594,1801,20146
N4-B181,丹东华骏机床有限责任公司,Dandong Huajun Machine Tool Co.Ltd,12,18270,7589,0
N4-B182,威海德尔自动化设备有限公司,"WEIHAI DE AUTOMATION CO.,LTD",12,17742,8209,20475
N4-B183,无锡京华重工装备制造有限公司,WUXI JINGHUA AUTOMACHINE CO.LTD,12,17161,2042,0
N4-B185,大连瓦机数控机床有限公司,"DALIAN WAJI CNC MACHINE CO.,LTD",12,17783,6642,0
N4-B201,巨鑫机床有限公司,"Juxin Machine Tool Co., Ltd.",12,17836,196,16691
N4-B202,山东临沂金星机床有限公司,"Shandong Linyi Jinxing Machine Tool Co., Ltd.",12,17460,294,19036
N4-B203,山东鑫盾机械有限公司,"Shandong Xindun Machinery Co., Ltd",12,16712,6578,16324
N4-B205,安阳鑫盛机床股份有限公司,"Anyang Xinsheng Machine Tool Co., Ltd.",12,18371,306,20074
N4-B211,宁波永博机械制造有限公司,"NINGBO YONGBO MACHINERY MANUFACTURING CO.,LTD.",12,17688,34,20294
N4-B212,重庆宏钢数控机床有限公司,"CHONGQING HONGGANG CNC MACHINE TOOL CO.,LTD",12,17566,1942,19967
N4-B213,上海竞格机床有限公司,"Shanghai Gengo Machine Tool Co., Ltd.",12,18246,318,18134
N4-B281,山东佑华精密机械有限公司,"SHANDONG YH MACHINE TOOLS TECH. CO., LTD",12,17030,9220,17784
N4-B283,沈阳巨浪精密机械制造有限公司,"Shengyang Billows Precision Machinery Manufacturing Co.,LTD",12,17986,1842,16316
N4-B301,睿安睦数控机床制造（山东）有限公司,"RAM CNC MACHINE TOOL MANUFACTURING (SHANDONG)CO,LTD",12,17302,448,16703
N4-B302,郑州市帝玛克机械工具有限公司,"Zhengzhou Timeway Machine Tool Co., Ltd.",12,17438,249,0
N4-B303,聊城鑫泰机床有限公司,"Liaocheng Xintai Machine Tool Co., Ltd.",12,18046,67,18036
N4-B305,浙江治丞智能机械科技有限公司,"Zhejiang Infrotronic Technology CO.,LTD",12,18237,144,18331
N4-B306,山东优恩机床有限公司,"Shandong Yoen Machine Tool Co., Ltd.",12,17613,4526,0
N4-B311,江苏德上精密机床有限公司,"Jiangsu Deshang Precision Machine Tool Co.,Ltd",12,17985,4734,0
N4-B312,山东董氏数控设备有限公司,shandong the dongscnc equipment .com,12,17397,6525,0
N4-B313,无锡迪奥数控科技有限公司,"Wuxi Di'Ao CNC Technology Co., Ltd.",12,16880,432,17132
N4-B381,重庆市普创长顺机械有限公司,PUCHUANG,12,17935,7073,18807
N4-B382,苏州杞杨清洁科技有限公司,"Suzhou Keeyun Cleaning Technology Co.,Ltd",12,16766,7745,0
N4-B401,东莞市扬牧数控科技有限公司,"DONGGUANCITY,YANGMUCNC TECHENOLOGY CO.,LTD.",12,16755,6482,18713
N4-B402,深圳市硕方精密机械有限公司,Shenzhen Sowin Precision Machine Tool Co .Ltd,12,16385,793,17583
N4-B403,安徽宇宙机床有限公司,"Anhui Universe Machine Tool Co., Ltd.",12,18097,3868,0
N4-B405,德州众拓机床制造有限公司,"Dezhou ZONTOP Machine Tool Co., Ltd.",12,17308,6444,18513
N4-B411,上海嘉台数控机床有限公司,Shanghai hiatal CNC Machine Tool Co.'Ltd,12,16868,442,0
N4-B412,大英新代机械制造有限公司,"DaYingXingDaiMachinery Manufacture Co., LTD",12,17886,6787,18265
N4-B413,浙江品上智能科技有限公司,"Zhejiang Pinshang Intelligent Technology Co., Ltd",12,16350,6480,20279
N4-B415,上海西格码机床有限公司,"Shanghai Sigma Machine Tool Co., Ltd.",12,18092,490,20083
N4-B481,德奕鑫精密机械（苏州）有限公司,"De Yixin Precision Machinery (Suzhou) Co., Ltd.",12,16573,4305,20504
N4-B482,东莞市文涛精密仪器有限公司,"Dongguan Wentao Precision Instrument Co., Ltd",12,18190,8018,17715
N4-B483,烟台弗润德机器人有限公司,"YANTAI FRIEND ROBOT Co.,Led",12,17876,7939,0
N4-B485,聚辉工业自动化（上海）有限公司,"Juhui Industrial Automation (Shanghai) Co., Ltd",12,18191,7933,0
N4-B486,中齿传动（北京）技术有限公司,"China Gearansmission (Beijing) Technology Co., Ltd",12,18239,9443,0
N4-B501,广州数控设备有限公司-机床改造推广部,GSK CNC Equipment,12,18257,451,0
N4-B502,洛阳中的电子科技有限公司,LUOYANG ZHONGDI ELECTRONIC TECHNOLOGY CO;LTD,12,17477,8384,18551
N4-B503,苏州零零零传感科技有限公司,L V LEVEL Co. LTD,12,17483,7847,17645
N4-B505,天津小黄人智能科技有限公司,"Tianjin Xiaohuangren Intelligent Technology Co., LTD",12,18199,7938,20431
N4-B506,苏州屹高自控设备有限公司,Suzhou Eagle Automatic Control Equipment Co. LTD,12,18186,2941,0
N5-A001,因中智能科技（昆明）有限公司,"BOC Machine Tool (Kunming) Co., LTD",12,18311,9447,20452
N5-A002,北京润富堂产品设计有限公司,"Beijing Purifying Production Design Co., Ltd.",12,18113,177,0
N5-A101,武汉重型机床集团有限公司,Wuhan Heavy Duty Machine Tool Group Corporation.,12,18488,243,19373
N5-A102,浙江日发尼谱顿机床有限公司,"Zhejiang Rifa Neptune Machine Tool Co.,Ltd.",12,17908,467,18651
N5-A111,黄鹄（浙江）精密机床有限公司,"Huanghu (Zhejiang) Precision Machine Tool Co., Ltd.",12,17131,4759,18602
N5-A112,邢台华电数控设备制造有限公司,Huadian CNC Equipment Manufacturing CO.Ltd.,12,16609,7083,0
N5-A181,浙江海帝克机床有限公司,"Zhejiang Hitique CNC Machine Co.,Ltd.",12,17305,3239,0
N5-A182,宁波帮手机器人有限公司,"NING BO MACPARTNER CO.,LTD",12,17514,7614,19632
N5-A183,池州市豪迈数控机床有限公司,"WMT CNC INDUSTRICAL CO.,LTD",12,17196,2810,17514
N5-A185,台州巨星智能装备股份有限公司,"TAIZHOU JUXING INTELLIGENT EQUIPMENT CO.,LTD",12,17276,6507,20311
N5-A201,南通固邦数控机床有限公司,"Nantong Gubang CNC Machine Tool co., LTD",12,18226,3093,0
N5-A202,山东辰鸣国际贸易有限公司,COGENTECH INTERNATIONAL LTD.,12,17705,420,19257
N5-A203,广东凯贝斯数控设备有限公司,KBSCNC,12,16834,6665,20020
N5-A205,东莞华汇铁骥数控机床有限公司,"DONGGUAN HUAHUI TIEJI CNC MACHINE TOOL  CO.,LTD.",12,17301,6497,17886
N5-A211,东莞市固达机械制造有限公司,"Dongguan GooDa Machinery Manufacturing Co., Ltd.",12,18393,789,20538
N5-A212,南京久思诚贸易有限公司,"Nanjing JSC Trading Co., Ltd.",12,17093,79,20025
N5-A213,四川长征机床集团有限公司,"SICHUAN CHANGZHENG MACHINE TOOL GROUP CO., LTD.",12,17803,3608,18781
N5-A281,宣城市建林机械有限公司,"Xuancheng JianLin mechanical Co,Ltd",12,17455,2711,0
N5-A282,台州实亚数控机床有限公司,"Taizhou Shiya CNC Machine Tool Co., Ltd",12,17497,7549,20408
N5-A283,潍坊威豹机械有限责任公司,"Weifang Weibao Machinery Co., Ltd.",12,17765,208,16602
N5-A285,南京和恳机械有限公司,"Nanjing Hawk Machinery Co., Ltd.",12,17677,300,20042
N5-A286,济南发现机械设备有限公司,"Jinan Find Machinery Co., Ltd.",12,17900,8114,17287
N5-A301,广东捷程数控机床有限公司,"GUANGDONG JSWAY CNC MACHINE TOOL CO.,LTD",12,17000,3062,16520
N5-A302,亿缙机械（嘉兴）有限公司,Polomac Technology L.L.C.,12,17140,325,16971
N5-A303,广州机床厂有限公司,"GUANGZHOU MACHINE TOOL WORKS CO.,LTD.",12,17383,247,0
N5-A305,山东友泰机床制造有限公司,"Shandong Youtai Machine Tools Manufacturing Co., Ltd.",12,17265,33,18029
N5-A311,浙江金汤机床有限公司,"Zhejiang Jintang Machine Tool Co.,Ltd.",12,17575,2016,0
N5-A312,沈阳浑河工业有限责任公司,"SHENYANG HUNTS INDUSTRY CO.,LTD",12,17758,26,0
N5-A313,深圳市今日标准精密机器有限公司,"TODAY STANDARD PRECISION MAHINE TOOL CO.,LTD",12,17282,6015,19902
N5-A381,欧玛泰精密设备（苏州）有限公司,"Omatei Precision Equipment  (Suzhou) Co., Ltd.",12,17108,6581,20336
N5-A382,常州艾维基业智能科技有限公司,"Changzhou IVY FOUNDATION intelligent technology co., ltd.",12,16731,4333,17588
N5-A383,西安东龙精密工具有限公司,"Xi'an  DongLong Precision Tools Co.,Ltd.",12,16537,3402,16251
N5-A401,台州屹捷数控机床股份有限公司,"Taizhou Yijie CNC Machine Tool Co., Ltd.",12,17878,305,16549
N5-A402,山东普鲁特机床有限公司,"Shandong Pulute Machine Tool Co., Ltd.",12,18148,68,20220
N5-A403,浙江立冈机床有限公司,"Zhejiang Ligang Machine Tool Co., Ltd.",12,17253,252,17989
N5-A411,辽宁西格马数控机床有限公司,"Liaoning Sigma CNC Machinery Co., Ltd.",12,17097,322,18182
N5-A412,湖南金岭机床科技集团有限公司,"JINLING (Hunan) CNC Machine Tool Co., Ltd",12,17895,481,17478
N5-A413,台州德尔曼智能装备有限公司,DELLMAN,12,16494,5285,16252
N5-A415,温岭市大众精密机械有限公司,"DAZHONG PRECISION MECHANISM CO.,LTD.",12,18378,78,18178
N5-A481,东莞六欣精工科技有限公司,"Dongguan Liuxin Jinggong Technology Co., Ltd",12,16396,6669,16603
N5-A482,重庆衡杰科技有限公司,Chongqinghengjie TechnologyCo.Ltd,12,16401,8080,19580
N5-A483,上海鸣格夹具有限公司,"Shanghai Harkchuck Co.,Ltd.",12,16725,6656,17263
N5-A485,浙江科尔博机械有限公司,"KEERBO ZHEJIANG  MACHINERY CO.,LTD.",12,18132,3127,17956
N5-A486,河北乾鹭精密机械制造有限公司,Hebei Gylu Precision Machinery Manufacturing Co. LTD,12,16347,3083,20585
N5-A487,泰安大源机械有限公司,Tai'an Dayuan,12,18306,2928,0
N5-A501,北京达善科技咨询有限公司,"Beijing DaShan Tech Consulting Co., Ltd",12,18230,2704,0
N5-A502,哈尔滨安泽科技有限公司,"Harbin Anze Technology Co., Ltd.",12,16907,2907,0
N5-A503,张家港市港威超声电子有限公司,"ZHANGJIAGANG GANGWEI ULTRASONICELECTRONIC CO.,LTD.",12,16603,6819,0
N5-A505,成都科华锦城精密机械制造有限公司,"Chengdu Kehua Jincheng Precision Machinery Manufacturing Co., Ltd.",12,17045,276,16518
N5-A506,昆山豪纵传动技术有限公司,"KUNSHAN HAOZONG TRANSMISSION TECHNOLOGY CO.,LTD.",12,17550,6863,17339
N5-A507,保定凡绪机械制造有限公司,"Baoding Fanxu Machinery Manufacturing Co., Ltd",12,17213,4985,17164
N5-A508,成都三本机电设备有限公司,"Chengdu Sanben Mechanical&Equipment Co.,Ltd",12,17135,4944,17303
N5-A509,黄山名伦精密五金有限公司,"Huangshan Minglun Precision Hardware Co., LTD",12,16524,3241,17543
N5-B001,东风设备制造有限公司,"DONGFENG MACHINE TOOL PLANT CO.,LTD",12,17560,790,17903
N5-B002,北京海普瑞森超精密技术有限公司,"Beijing High-Precision Technology Co.,Ltd",12,16978,6584,19574
N5-B101,齐重数控装备股份有限公司,"Qiqihar Heavy CNC Equipment Co., Ltd.",12,16426,241,18955
N5-B111,广东圣特斯数控设备有限公司,"GUANGDONG STS NUMERICAL CONTROL CO.,LTD.",12,16352,255,0
N5-B181,温岭市华驰机械有限公司,"Wenling Huachi Machinery Co., Ltd.",12,18387,6842,20647
N5-B182,广东仕兴鸿智能装备有限公司,"Guangdong Shixinghong Intelligent Equipment Co., Ltd.",12,17619,6433,17663
N5-B183,江苏高懿精密机械科技有限公司,JiangSu GOING Precision Machinery Technology Co.LTD,12,16733,6609,17458
N5-B185,安徽嘉村智能科技有限公司,"Anhui JiaCun Intelligen Technology Co.,Ltd",12,18036,8767,17656
N5-B201,南阳煜众精密机械有限公司,"Nanyang Yuzhong Precision Machinery Co., LTD.",12,16523,1798,17015
N5-B202,沈阳百航智能制造研究院有限公司,"shenyang baihang intelligent manufacturing research institute Co., Ltd",12,18537,4351,19985
N5-B203,杭州川禾机械有限公司,"Hangzhou Chuanhe Machinery Co., Ltd.",12,16475,326,0
N5-B281,高邮市力博机床附件厂,Gaoyou Libo Machine Tool Accessories Factory,12,16844,262,0
N5-B282,爱科特（大连）机械经营有限公司,"ACCUT MACHINE TOOLS CO.,LTD",12,17787,9364,0
N5-B283,安徽池州伟舜机电有限公司,Anhui Chizhou HUISN Machinery Co.,12,18272,7798,18802
N5-B285,江苏鲸工智能装备制造有限公司,"JIANGSU JINGGONG TECHNOLOGY MACHINE MANUFACTURING GROUP CO.,LTD",12,16553,7643,19489
N5-B286,滕州市成海机床有限公司,"Tengzhou Chenghai Machine Tool Co., Ltd",12,16511,4251,18748
N5-B287,格莱博（山东）智能装备有限公司,"Shandong Grebo Machine Co., Ltd.",12,18348,6498,17166
N5-B301,江苏美申美克精密机械（南通）有限公司,"JIANGSU MSMK PRECISION MACHINERY (NANTONG) CO., LTD",12,16874,4321,0
N5-B302,浙江旺邦精密机床有限公司,"zhejiang winpower precision machine tool co.,ltd",12,16620,3042,19563
N5-B311,广州市高品机床有限公司,"Guangzhou High Quality Machine Co., Ltd.",12,17932,433,19634
N5-B312,佛山市巨力数控机械科技有限公司,"FOSHAN JULI CNC MECHANICS TECHNOLOGY CO.,LTD.",12,17541,6502,0
N5-B313,大连鑫弘机器制造有限公司,"Dalian Xinhong Machinery Manufacturing Co., Ltd",12,16774,8252,18312
N5-B381,滕州博锐数控机床有限公司,"tengzhou borui cnc machine tool co,.ltd",12,18213,7574,16575
