深圳市汉锐科特精密机械有限公司,"shenzhen heavycut precision machinery co.,ltd",N4-A401,,,,,,,,,
南京肯迈得机床制造有限公司,"Nanjing KMD NC Machine Tool Manufacture Co., Ltd.",N4-A402,,,,,,,,,
浙江旨恒机床有限公司,"ZHE JIANG ZHIHENG MACHINE TOOLS CO.,LTD.",N4-A403,,,,,,,,,
广东三杰数控机床有限公司,"Guangdong Sanjie CNC machine tool Co., LTD",N4-A405,,,,,,,,,
重银机床（浙江）有限公司,"Heavy Silver Machine Tool (Zhejiang) Co, Ltd",N4-A411,,,,,,,,,
云南精机琥正机械有限公司,"Yunnan Precision Machine Tool Co., Ltd.",N4-A412,,,,,,,,,
佛山市顺德区国强道生实业有限公司,"FOSHAN SHUNDE GUOQIANG DAOSHENG INDUSTRIAL CO.,LTD",N4-A413,,,,,,,,,
南京建克机械有限公司,"Nanjing Jianke Machinery Co., Ltd.",N4-A421,,,,,,,,,
浙江合信数控机床股份有限公司,ZHEJIANG HEXIN CNC MACHINE TOOL CO.、LTD,N4-A422,,,,,,,,,
南京道合数控科技有限公司,Dowell CNC Technology(Nanjing) Co. Ltd,N4-A481,,,,,,,,,
龙口市亨嘉智能装备有限公司,"Hengga Intelligent Equipment Co., Ltd",N4-A482,,,,,,,,,
安徽普力马康智能装备有限公司,"Anhui Primacon Intelligent Equipment Co., Ltd",N4-A483,,,,,,,,,
山东恒兴重工科技有限公司,"SHANDONG HENGXING HEAVY INDUSTRY SCIENCE&TECHNOLOGY CO.,LTD",N4-A485,,,,,,,,,
华粹智能装备有限公司,Hitrust Intelligent Equipment Co.Ltd,N4-A486,,,,,,,,,
南京伟舜机械有限公司,"WEISS MACHINERY CO., LTD.",N4-A487,,,,,,,,,
上海普偌迈机电制造有限公司,"Shanghai Promax Electromechanical Manufacturing Co.,Ltd.",N4-A501,,,,,,,,,
株洲艾博硬质合金有限公司,"ZhuZhou Apple Carbide Tools Co.,Ltd",N4-A502,,,,,,,,,
合一智能科技（东莞）有限公司,"HOYI SMART TECH (DONG GUAN) CO.,LTD",N4-A503,,,,,,,,,
江苏启盛线缆有限公司,Jiangsu Chyssen Cable Co Ltd,N4-A505,,,,,,,,,
北京恒立传媒广告有限公司,"Beijing HengLi Media Advertising Co., Ltd.",N4-A506,,,,,,,,,
鑫格尔传媒（北京）有限公司,Singear Media (Beijing) Co.，Ltd,N4-A507,,,,,,,,,
深圳市克雷特广告有限公司,Shenzhen Keleite Advertising Co. Ltd.,N4-A508,,,,,,,,,
机床杂志社《制造技术与机床》杂志,Machine Tool Magazine Agency,N4-A509,,,,,,,,,
济南第一机床有限公司,"Jinan First Machine Tool Co., Ltd.",N4-B001,,,,,,,,,
宝鸡山崎精工智能装备有限公司,"BAOJI SHANQI SEIKO INTELLIGENT EQUIPMENT CO., LTD",N4-B002,,,,,,,,,
甘肃星火智能数控机床有限公司,"Spark Machine Tool Co., Ltd.",N4-B101,,,,,,,,,
江苏飞亚机床有限公司,"Jiangsu Feiya Machine Tool Co., Ltd.",N4-B102,,,,,,,,,
杭州开兰重工机械有限公司,"HANGZHOU KAI-LAN HEAVY MACHINERY CO.,LTD.",N4-B111,,,,,,,,,
云南CY集团有限公司,"YUNNAN CY GROUP CO., LTD",N4-B112,,,,,,,,,
丹东华骏机床有限责任公司,Dandong Huajun Machine Tool Co.Ltd,N4-B181,,,,,,,,,
威海德尔自动化设备有限公司,"WEIHAI DE AUTOMATION CO.,LTD",N4-B182,,,,,,,,,
无锡京华重工装备制造有限公司,WUXI JINGHUA AUTOMACHINE CO.LTD,N4-B183,,,,,,,,,
大连瓦机数控机床有限公司,"DALIAN WAJI CNC MACHINE CO.,LTD",N4-B185,,,,,,,,,
巨鑫机床有限公司,"Juxin Machine Tool Co., Ltd.",N4-B201,,,,,,,,,
山东临沂金星机床有限公司,"Shandong Linyi Jinxing Machine Tool Co., Ltd.",N4-B202,,,,,,,,,
山东鑫盾机械有限公司,"Shandong Xindun Machinery Co., Ltd",N4-B203,,,,,,,,,
安阳鑫盛机床股份有限公司,"Anyang Xinsheng Machine Tool Co., Ltd.",N4-B205,,,,,,,,,
宁波永博机械制造有限公司,"NINGBO YONGBO MACHINERY MANUFACTURING CO.,LTD.",N4-B211,,,,,,,,,
重庆宏钢数控机床有限公司,"CHONGQING HONGGANG CNC MACHINE TOOL CO.,LTD",N4-B212,,,,,,,,,
上海竞格机床有限公司,"Shanghai Gengo Machine Tool Co., Ltd.",N4-B213,,,,,,,,,
山东佑华精密机械有限公司,"SHANDONG YH MACHINE TOOLS TECH. CO., LTD",N4-B281,,,,,,,,,
沈阳巨浪精密机械制造有限公司,"Shengyang Billows Precision Machinery Manufacturing Co.,LTD",N4-B283,,,,,,,,,
睿安睦数控机床制造（山东）有限公司,"RAM CNC MACHINE TOOL MANUFACTURING (SHANDONG)CO,LTD",N4-B301,,,,,,,,,
郑州市帝玛克机械工具有限公司,"Zhengzhou Timeway Machine Tool Co., Ltd.",N4-B302,,,,,,,,,
聊城鑫泰机床有限公司,"Liaocheng Xintai Machine Tool Co., Ltd.",N4-B303,,,,,,,,,
浙江治丞智能机械科技有限公司,"Zhejiang Infrotronic Technology CO.,LTD",N4-B305,,,,,,,,,
山东优恩机床有限公司,"Shandong Yoen Machine Tool Co., Ltd.",N4-B306,,,,,,,,,
江苏德上精密机床有限公司,"Jiangsu Deshang Precision Machine Tool Co.,Ltd",N4-B311,,,,,,,,,
山东董氏数控设备有限公司,shandong the dongscnc equipment .com,N4-B312,,,,,,,,,
无锡迪奥数控科技有限公司,"Wuxi Di'Ao CNC Technology Co., Ltd.",N4-B313,,,,,,,,,
重庆市普创长顺机械有限公司,PUCHUANG,N4-B381,,,,,,,,,
苏州杞杨清洁科技有限公司,"Suzhou Keeyun Cleaning Technology Co.,Ltd",N4-B382,,,,,,,,,
东莞市扬牧数控科技有限公司,"DONGGUANCITY,YANGMUCNC TECHENOLOGY CO.,LTD.",N4-B401,,,,,,,,,
深圳市硕方精密机械有限公司,Shenzhen Sowin Precision Machine Tool Co .Ltd,N4-B402,,,,,,,,,
安徽宇宙机床有限公司,"Anhui Universe Machine Tool Co., Ltd.",N4-B403,,,,,,,,,
德州众拓机床制造有限公司,"Dezhou ZONTOP Machine Tool Co., Ltd.",N4-B405,,,,,,,,,
上海嘉台数控机床有限公司,Shanghai hiatal CNC Machine Tool Co.'Ltd,N4-B411,,,,,,,,,
大英新代机械制造有限公司,"DaYingXingDaiMachinery Manufacture Co., LTD",N4-B412,,,,,,,,,
浙江品上智能科技有限公司,"Zhejiang Pinshang Intelligent Technology Co., Ltd",N4-B413,,,,,,,,,
上海西格码机床有限公司,"Shanghai Sigma Machine Tool Co., Ltd.",N4-B415,,,,,,,,,
德奕鑫精密机械（苏州）有限公司,"De Yixin Precision Machinery (Suzhou) Co., Ltd.",N4-B481,,,,,,,,,
东莞市文涛精密仪器有限公司,"Dongguan Wentao Precision Instrument Co., Ltd",N4-B482,,,,,,,,,
烟台弗润德机器人有限公司,"YANTAI FRIEND ROBOT Co.,Led",N4-B483,,,,,,,,,
聚辉工业自动化（上海）有限公司,"Juhui Industrial Automation (Shanghai) Co., Ltd",N4-B485,,,,,,,,,
中齿传动（北京）技术有限公司,"China Gearansmission (Beijing) Technology Co., Ltd",N4-B486,,,,,,,,,
广州数控设备有限公司-机床改造推广部,GSK CNC Equipment,N4-B501,,,,,,,,,
洛阳中的电子科技有限公司,LUOYANG ZHONGDI ELECTRONIC TECHNOLOGY CO;LTD,N4-B502,,,,,,,,,
苏州零零零传感科技有限公司,L V LEVEL Co. LTD,N4-B503,,,,,,,,,
天津小黄人智能科技有限公司,"Tianjin Xiaohuangren Intelligent Technology Co., LTD",N4-B505,,,,,,,,,
苏州屹高自控设备有限公司,Suzhou Eagle Automatic Control Equipment Co. LTD,N4-B506,,,,,,,,,
因中智能科技（昆明）有限公司,"BOC Machine Tool (Kunming) Co., LTD",N5-A001,,,,,,,,,
北京润富堂产品设计有限公司,"Beijing Purifying Production Design Co., Ltd.",N5-A002,,,,,,,,,
武汉重型机床集团有限公司,Wuhan Heavy Duty Machine Tool Group Corporation.,N5-A101,,,,,,,,,
浙江日发尼谱顿机床有限公司,"Zhejiang Rifa Neptune Machine Tool Co.,Ltd.",N5-A102,,,,,,,,,
黄鹄（浙江）精密机床有限公司,"Huanghu (Zhejiang) Precision Machine Tool Co., Ltd.",N5-A111,,,,,,,,,
邢台华电数控设备制造有限公司,Huadian CNC Equipment Manufacturing CO.Ltd.,N5-A112,,,,,,,,,
浙江海帝克机床有限公司,"Zhejiang Hitique CNC Machine Co.,Ltd.",N5-A181,,,,,,,,,
宁波帮手机器人有限公司,"NING BO MACPARTNER CO.,LTD",N5-A182,,,,,,,,,
池州市豪迈数控机床有限公司,"WMT CNC INDUSTRICAL CO.,LTD",N5-A183,,,,,,,,,
台州巨星智能装备股份有限公司,"TAIZHOU JUXING INTELLIGENT EQUIPMENT CO.,LTD",N5-A185,,,,,,,,,
南通固邦数控机床有限公司,"Nantong Gubang CNC Machine Tool co., LTD",N5-A201,,,,,,,,,
山东辰鸣国际贸易有限公司,COGENTECH INTERNATIONAL LTD.,N5-A202,,,,,,,,,
广东凯贝斯数控设备有限公司,KBSCNC,N5-A203,,,,,,,,,
东莞华汇铁骥数控机床有限公司,"DONGGUAN HUAHUI TIEJI CNC MACHINE TOOL CO.,LTD.",N5-A205,,,,,,,,,
东莞市固达机械制造有限公司,"Dongguan GooDa Machinery Manufacturing Co., Ltd.",N5-A211,,,,,,,,,
南京久思诚贸易有限公司,"Nanjing JSC Trading Co., Ltd.",N5-A212,,,,,,,,,
四川长征机床集团有限公司,"SICHUAN CHANGZHENG MACHINE TOOL GROUP CO., LTD.",N5-A213,,,,,,,,,
宣城市建林机械有限公司,"Xuancheng JianLin mechanical Co,Ltd",N5-A281,,,,,,,,,
台州实亚数控机床有限公司,"Taizhou Shiya CNC Machine Tool Co., Ltd",N5-A282,,,,,,,,,
潍坊威豹机械有限责任公司,"Weifang Weibao Machinery Co., Ltd.",N5-A283,,,,,,,,,
南京和恳机械有限公司,"Nanjing Hawk Machinery Co., Ltd.",N5-A285,,,,,,,,,
济南发现机械设备有限公司,"Jinan Find Machinery Co., Ltd.",N5-A286,,,,,,,,,
广东捷程数控机床有限公司,"GUANGDONG JSWAY CNC MACHINE TOOL CO.,LTD",N5-A301,,,,,,,,,
亿缙机械（嘉兴）有限公司,Polomac Technology L.L.C.,N5-A302,,,,,,,,,
广州机床厂有限公司,"GUANGZHOU MACHINE TOOL WORKS CO.,LTD.",N5-A303,,,,,,,,,
山东友泰机床制造有限公司,"Shandong Youtai Machine Tools Manufacturing Co., Ltd.",N5-A305,,,,,,,,,
浙江金汤机床有限公司,"Zhejiang Jintang Machine Tool Co.,Ltd.",N5-A311,,,,,,,,,
沈阳浑河工业有限责任公司,"SHENYANG HUNTS INDUSTRY CO.,LTD",N5-A312,,,,,,,,,
深圳市今日标准精密机器有限公司,"TODAY STANDARD PRECISION MAHINE TOOL CO.,LTD",N5-A313,,,,,,,,,
欧玛泰精密设备（苏州）有限公司,"Omatei Precision Equipment (Suzhou) Co., Ltd.",N5-A381,,,,,,,,,
常州艾维基业智能科技有限公司,"Changzhou IVY FOUNDATION intelligent technology co., ltd.",N5-A382,,,,,,,,,
西安东龙精密工具有限公司,"Xi'an DongLong Precision Tools Co.,Ltd.",N5-A383,,,,,,,,,
台州屹捷数控机床股份有限公司,"Taizhou Yijie CNC Machine Tool Co., Ltd.",N5-A401,,,,,,,,,
山东普鲁特机床有限公司,"Shandong Pulute Machine Tool Co., Ltd.",N5-A402,,,,,,,,,
浙江立冈机床有限公司,"Zhejiang Ligang Machine Tool Co., Ltd.",N5-A403,,,,,,,,,
辽宁西格马数控机床有限公司,"Liaoning Sigma CNC Machinery Co., Ltd.",N5-A411,,,,,,,,,
湖南金岭机床科技集团有限公司,"JINLING (Hunan) CNC Machine Tool Co., Ltd",N5-A412,,,,,,,,,
台州德尔曼智能装备有限公司,DELLMAN,N5-A413,,,,,,,,,
温岭市大众精密机械有限公司,"DAZHONG PRECISION MECHANISM CO.,LTD.",N5-A415,,,,,,,,,
东莞六欣精工科技有限公司,"Dongguan Liuxin Jinggong Technology Co., Ltd",N5-A481,,,,,,,,,
重庆衡杰科技有限公司,Chongqinghengjie TechnologyCo.Ltd,N5-A482,,,,,,,,,
上海鸣格夹具有限公司,"Shanghai Harkchuck Co.,Ltd.",N5-A483,,,,,,,,,
浙江科尔博机械有限公司,"KEERBO ZHEJIANG MACHINERY CO.,LTD.",N5-A485,,,,,,,,,
河北乾鹭精密机械制造有限公司,Hebei Gylu Precision Machinery Manufacturing Co. LTD,N5-A486,,,,,,,,,
泰安大源机械有限公司,Tai'an Dayuan,N5-A487,,,,,,,,,
北京达善科技咨询有限公司,"Beijing DaShan Tech Consulting Co., Ltd",N5-A501,,,,,,,,,
哈尔滨安泽科技有限公司,"Harbin Anze Technology Co., Ltd.",N5-A502,,,,,,,,,
张家港市港威超声电子有限公司,"ZHANGJIAGANG GANGWEI ULTRASONICELECTRONIC CO.,LTD.",N5-A503,,,,,,,,,
成都科华锦城精密机械制造有限公司,"Chengdu Kehua Jincheng Precision Machinery Manufacturing Co., Ltd.",N5-A505,,,,,,,,,
昆山豪纵传动技术有限公司,"KUNSHAN HAOZONG TRANSMISSION TECHNOLOGY CO.,LTD.",N5-A506,,,,,,,,,
保定凡绪机械制造有限公司,"Baoding Fanxu Machinery Manufacturing Co., Ltd",N5-A507,,,,,,,,,
成都三本机电设备有限公司,"Chengdu Sanben Mechanical&Equipment Co.,Ltd",N5-A508,,,,,,,,,
黄山名伦精密五金有限公司,"Huangshan Minglun Precision Hardware Co., LTD",N5-A509,,,,,,,,,
东风设备制造有限公司,"DONGFENG MACHINE TOOL PLANT CO.,LTD",N5-B001,,,,,,,,,
北京海普瑞森超精密技术有限公司,"Beijing High-Precision Technology Co.,Ltd",N5-B002,,,,,,,,,
齐重数控装备股份有限公司,"Qiqihar Heavy CNC Equipment Co., Ltd.",N5-B101,,,,,,,,,
广东圣特斯数控设备有限公司,"GUANGDONG STS NUMERICAL CONTROL CO.,LTD.",N5-B111,,,,,,,,,
温岭市华驰机械有限公司,"Wenling Huachi Machinery Co., Ltd.",N5-B181,,,,,,,,,
广东仕兴鸿智能装备有限公司,"Guangdong Shixinghong Intelligent Equipment Co., Ltd.",N5-B182,,,,,,,,,
江苏高懿精密机械科技有限公司,JiangSu GOING Precision Machinery Technology Co.LTD,N5-B183,,,,,,,,,
安徽嘉村智能科技有限公司,"Anhui JiaCun Intelligen Technology Co.,Ltd",N5-B185,,,,,,,,,
南阳煜众精密机械有限公司,"Nanyang Yuzhong Precision Machinery Co., LTD.",N5-B201,,,,,,,,,
沈阳百航智能制造研究院有限公司,"shenyang baihang intelligent manufacturing research institute Co., Ltd",N5-B202,,,,,,,,,
杭州川禾机械有限公司,"Hangzhou Chuanhe Machinery Co., Ltd.",N5-B203,,,,,,,,,
高邮市力博机床附件厂,Gaoyou Libo Machine Tool Accessories Factory,N5-B281,,,,,,,,,
爱科特（大连）机械经营有限公司,"ACCUT MACHINE TOOLS CO.,LTD",N5-B282,,,,,,,,,
安徽池州伟舜机电有限公司,Anhui Chizhou HUISN Machinery Co.,N5-B283,,,,,,,,,
江苏鲸工智能装备制造有限公司,"JIANGSU JINGGONG TECHNOLOGY MACHINE MANUFACTURING GROUP CO.,LTD",N5-B285,,,,,,,,,
滕州市成海机床有限公司,"Tengzhou Chenghai Machine Tool Co., Ltd",N5-B286,,,,,,,,,
格莱博（山东）智能装备有限公司,"Shandong Grebo Machine Co., Ltd.",N5-B287,,,,,,,,,
江苏美申美克精密机械（南通）有限公司,"JIANGSU MSMK PRECISION MACHINERY (NANTONG) CO., LTD",N5-B301,,,,,,,,,
浙江旺邦精密机床有限公司,"zhejiang winpower precision machine tool co.,ltd",N5-B302,,,,,,,,,
广州市高品机床有限公司,"Guangzhou High Quality Machine Co., Ltd.",N5-B311,,,,,,,,,
佛山市巨力数控机械科技有限公司,"FOSHAN JULI CNC MECHANICS TECHNOLOGY CO.,LTD.",N5-B312,,,,,,,,,
大连鑫弘机器制造有限公司,"Dalian Xinhong Machinery Manufacturing Co., Ltd",N5-B313,,,,,,,,,
滕州博锐数控机床有限公司,"tengzhou borui cnc machine tool co,.ltd",N5-B381,,,,,,,,,
云南太标数控机床有限公司,Yunnan Taibiao CNC Machine Tool Co. LTD,N5-B382,,,,,,,,,
平原志豪机械有限公司,"Pingyuan Zhihao Machinery Co. , Ltd.",N5-B383,,,,,,,,,
兴盛机件智能制造（沧州）有限公司,"Xingsheng Machine Parts Intelligent Manufacturing (Cangzhou) Co., Ltd",N5-B385,,,,,,,,,
浙江三鸥机械股份有限公司,"Zhejiang Sanou Machinery Co., Ltd.",N5-B401,,,,,,,,,
群庆机械（昆山）有限公司,"Celetogether Machinery(kunshan)Co.,Ltd",N5-B402,,,,,,,,,
广东中聪智能装备有限公司,"HANBS Intelligent Equipment Co., Ltd",N5-B411,,,,,,,,,
桂林鸿程精密数控机床有限责任公司,"GUILIN HONGCHENG PRECISION CNC MACHINE TOOL CO., LTO",N5-B412,,,,,,,,,
洛阳信成精密机械有限公司,"Luoyang Xincheng Precision Machinery Co., Ltd.",N5-B421,,,,,,,,,
洛阳速飞信工业技术有限公司,"LUOYANG SFX INDUSTRIAL TECHNOLOGY CO., LTD",N5-B422,,,,,,,,,
宁波迈途机械科技有限公司,"NINGBO MICTTO MACHANIC TECHNOLOGY CO.,LTD",N5-B423,,,,,,,,,
浙江京速激光科技有限公司,"Zhejiang Jingsu Machine Tool Accessory Co., Ltd.",N5-B425,,,,,,,,,
深圳市精钻智能制造有限公司,"Shenzhen Jingzuan Intelligent Manufacturing Co.,LTD",N5-B431,,,,,,,,,
沃然机械（昆山）有限公司,"Woran Machinery Kunshan CO.,LTD",N5-B432,,,,,,,,,
苏州铸宏机械有限公司,Suzhou zhuhong machinery co.LTD,N5-B433,,,,,,,,,
江苏旭铭智能装备有限公司,"JiangSu Xuming Intelligent Equipment Co.,Ltd",N5-B435,,,,,,,,,
宁波宫铁智能科技有限公司,"Ningbo Gongtie Smart Technology Co.,LTD",N5-B481,,,,,,,,,
浙江炯泰数控设备有限公司,"ZHEJIANG JIONGTAI NUMERICAL CONTROL EQUIPMENT CO.,LTD",N5-B482,,,,,,,,,
深圳市金旺达机电有限公司,"Shenzhen Kingwangda Electromechanical Co., Ltd.",N5-B483,,,,,,,,,
上海广奇电气有限公司,"ShangHai GKONCY Electric Co., Ltd.",N5-B485,,,,,,,,,
广东同慧智能装备有限公司,"Guangdong Tonghui Intelligent Equipment Co., Ltd",N5-B486,,,,,,,,,
山东埃科瑞机床有限公司,"Shandong ACR machine tool co., ltd",N5-B487,,,,,,,,,
金属加工杂志社,Metalworking Magazine Agency,N5-B501,,,,,,,,,
安徽创泽精密夹具科技有限公司,"Anhui Chuangze Precision Fixture Technology Co., Ltd.",N5-B502,,,,,,,,,
组合机床与自动化加工技术杂志社,Modular Machine Tool & Automatic Manufacturing Technique,N5-B505,,,,,,,,,
深圳市亚信呈广告有限公司,"Shenzhen Aisources Advertisement Co.,Ltd.",N5-B506,,,,,,,,,
浙江兴旺宝明通网络有限公司,Zhejiang Xingwang baomingtong Network Ltd,N5-B507,,,,,,,,,
腾仁（北京）科技发展有限公司,"TENG REN（BEIJING）TECHNOLOGY DEVELOPMENT CO.,LTD",N5-B508,,,,,,,,,
北京方佳思盛文化传媒有限公司,"Beijing Fangjia Sisheng Culture Media Co.,Ltd.",N5-B509,,,,,,,,,
STAR工具,"STAR TOOL CO.,LTD.",ON6-201,,,,,,,,,
"紐世林TECH CO.,LTD","NEWSERIMTECH CO,.LTD",ON6-202,,,,,,,,,
,"MEGA PLUS DONGJIN CO.,LTD.",ON6-203,,,,,,,,,
GRIP,JINSUNGEUROTEC,ON6-204,,,,,,,,,
,SANGSAN TECHNOLOGY,ON6-205,,,,,,,,,
株式会社 新星金属,"SINSUNG METAL CO., LTD.",ON6-206,,,,,,,,,
纳诺泰克,"Nanotech co., Ltd",ON6-207,,,,,,,,,
日进综合商社股份有限公司,ILJIN TOOL,ON6-208,,,,,,,,,
世光,"SEKWANG SELUX CO.,LTD",ON6-209,,,,,,,,,
,"TnC SHARK CO.,LTD.",ON6-211,,,,,,,,,
韩国工具工业协同组合,KOREA TOOLS INDUSTRY COOPERATIVE,ON6-212,,,,,,,,,
泗水县卓奥精密机械厂,Sishui Zhuoao Precision Machinery Factory,ON6-306,,,,,,,,,
永赢金融租赁有限公司,"MAXWEAL FINANCIAL LEASING CO.,LTD",ON6-501,,,,,,,,,
清华大学,Tsinghua University,R3-1,,,,,,,,,
大连理工大学,Dalian University of Technology,R3-2,,,,,,,,,
合肥工业大学,Hefei University of Technology,R3-3,,,,,,,,,
南京理工大学,Nanjing University of Science and Technology,R3-5,,,,,,,,,
大连工业大学,Dalian Polytechnic University,R3-6,,,,,,,,,
上海理工大学,University of Shanghai for Science and Technology,R3-7,,,,,,,,,
宁波中亿智能股份有限公司,"Ningbo Zhongyi Intelligent Co., LTD",W1-A001,,,,,,,,,
英诺威讯智能科技（杭州）有限公司,i-Novatrol Technology (HangZhou) Co.，Ltd,W1-A002,,,,,,,,,
广州数控设备有限公司,"GSK CNC EQUIPMENT CO.,LTD",W1-A101,,,,,,,,,
广州里工实业有限公司,"Li-Gong Industrial Co., Ltd.",W1-A102,,,,,,,,,
上海微茗智能科技有限公司,"Masterlink Intelligent Technology Co., Ltd.",W1-A103,,,,,,,,,
武汉华中数控股份有限公司,"Wuhan Huazhong Numerical Control Co., Ltd.",W1-A111,,,,,,,,,
长沙一派直驱科技股份有限公司,"CHANGSHA EPOCH DIRECT DRIVE TECHNOLOGY CO., LTD",W1-A181,,,,,,,,,
东莞市金保机电有限公司,"Dongguan Jinbao Electromechanical Co., Ltd",W1-A182,,,,,,,,,
武汉益模科技股份有限公司,"Wuhan Eman Technology Co., Ltd.",W1-A183,,,,,,,,,
北京航锐斯维科技有限公司,"Beijing Hrsw Technology Co., Ltd.",W1-A201,,,,,,,,,
西安德普赛科计量设备有限责任公司,"Xi'an Dipsec Measuring Equipment Co., Ltd.",W1-A202,,,,,,,,,
上海林源自动化设备有限公司,"Shanghai LINYU Automation Equipment Co.,Ltd",W1-A203,,,,,,,,,
思瑞测量技术（深圳）有限公司,"Serein Metrology (Shenzhen) Co., Ltd.",W1-A205,,,,,,,,,
深圳市中图仪器股份有限公司,Chotest Technology Inc.,W1-A211,,,,,,,,,
西安爱德华测量设备股份有限公司,"XI'AN HIGH-TECH AEH INDUSTRIAL METROLOGY CO.,LTD",W1-A212,,,,,,,,,
贵阳新天光电科技有限公司,"Guiyang Xintian Oetech Co., Ltd.",W1-A213,,,,,,,,,
上海野齿仪器科技有限公司,"Shanghai Jescale Instrument Technology Co., Ltd",W1-A215,,,,,,,,,
陕西威尔机电科技有限公司,"Shaanxi Wale M&E Technology Co., Ltd.",W1-A216,,,,,,,,,
北京尚控智能科技有限公司,"Beijing Shangcon Intelligent Technology Co., Ltd",W1-A281,,,,,,,,,
苏州史比特照明科技有限公司,"Suzhou Speeter Lighting Technology Co.,Ltd",W1-A282,,,,,,,,,
东莞市胜牌电线电缆有限公司,"Triumph Cable Co., Ltd.",W1-A283,,,,,,,,,
上海青翼工业软件有限公司,Shanghai UDS Co.Ltd.,W1-A285,,,,,,,,,
成都芯合成科技有限公司,"Chengdu Xinhecheng Technology Co.,Ltd.",W1-A286,,,,,,,,,
